arrival_time,burst_time,priority,process_type,best_algorithm,burst_priority_ratio,interaction_1,interaction_2
12,17,7,CPU-bound,FCFS,2.125,119,204
1,1,5,IO-bound,Round Robin,0.16666666666666666,5,1
3,12,5,CPU-bound,FCFS,2.0,60,36
4,4,9,IO-bound,Priority,0.4,36,16
11,12,5,IO-bound,Round Robin,2.0,60,132
4,7,1,CPU-bound,Round Robin,3.5,7,28
18,3,5,IO-bound,SJF,0.5,15,54
15,7,8,IO-bound,Round Robin,0.7777777777777778,56,105
1,5,3,IO-bound,SJF,1.25,15,5
5,14,6,CPU-bound,FCFS,2.0,84,70
15,6,3,CPU-bound,FCFS,1.5,18,90
6,8,7,CPU-bound,FCFS,1.0,56,48
14,14,3,IO-bound,Round Robin,3.5,42,196
3,14,3,IO-bound,Round Robin,3.5,42,42
9,15,9,IO-bound,Priority,1.5,135,135
12,4,4,IO-bound,SJF,0.8,16,48
8,17,9,IO-bound,Priority,1.7,153,136
3,9,10,CPU-bound,Priority,0.8181818181818182,90,27
16,16,9,CPU-bound,Priority,1.6,144,256
20,8,4,CPU-bound,FCFS,1.6,32,160
9,2,1,IO-bound,FCFS,1.0,2,18
16,15,6,CPU-bound,FCFS,2.142857142857143,90,240
5,3,4,CPU-bound,FCFS,0.6,12,15
0,9,4,IO-bound,Round Robin,1.8,36,0
13,4,3,IO-bound,SRTF,1.0,12,52
2,9,8,CPU-bound,Priority,1.0,72,18
8,15,5,IO-bound,Round Robin,2.5,75,120
1,9,1,CPU-bound,Round Robin,4.5,9,9
9,14,4,IO-bound,Round Robin,2.8,56,126
11,7,9,IO-bound,Priority,0.7,63,77
8,15,6,CPU-bound,FCFS,2.142857142857143,90,120
19,17,2,IO-bound,FCFS,5.666666666666667,34,323
5,8,9,IO-bound,SJF,0.8,72,40
2,1,3,IO-bound,FCFS,0.25,3,2
13,9,6,CPU-bound,FCFS,1.2857142857142858,54,117
17,15,8,IO-bound,SJF,1.6666666666666667,120,255
13,15,8,IO-bound,Priority,1.6666666666666667,120,195
14,12,4,CPU-bound,FCFS,2.4,48,168
1,12,10,CPU-bound,Priority,1.0909090909090908,120,12
19,7,3,CPU-bound,Round Robin,1.75,21,133
18,7,6,IO-bound,Round Robin,1.0,42,126
17,5,10,CPU-bound,Priority,0.45454545454545453,50,85
6,15,2,CPU-bound,FCFS,5.0,30,90
17,2,1,CPU-bound,SRTF,1.0,2,34
0,19,4,CPU-bound,FCFS,3.8,76,0
6,17,1,CPU-bound,FCFS,8.5,17,102
7,8,5,IO-bound,Round Robin,1.3333333333333333,40,56
4,8,3,CPU-bound,Round Robin,2.0,24,32
3,5,9,IO-bound,Priority,0.5,45,15
0,7,5,CPU-bound,FCFS,1.1666666666666667,35,0
15,20,3,IO-bound,FCFS,5.0,60,300
9,1,10,IO-bound,Priority,0.09090909090909091,10,9
4,19,5,CPU-bound,Round Robin,3.1666666666666665,95,76
13,9,2,IO-bound,Round Robin,3.0,18,117
10,12,4,IO-bound,Round Robin,2.4,48,120
2,3,4,IO-bound,FCFS,0.6,12,6
14,20,10,CPU-bound,Priority,1.8181818181818181,200,280
11,6,2,IO-bound,Round Robin,2.0,12,66
13,20,1,IO-bound,FCFS,10.0,20,260
9,8,2,IO-bound,Round Robin,2.6666666666666665,16,72
4,19,10,IO-bound,Round Robin,1.7272727272727273,190,76
4,19,4,IO-bound,Round Robin,3.8,76,76
17,7,6,CPU-bound,FCFS,1.0,42,119
12,16,8,CPU-bound,Priority,1.7777777777777777,128,192
0,18,3,IO-bound,Round Robin,4.5,54,0
20,5,1,IO-bound,SRTF,2.5,5,100
4,11,10,CPU-bound,Priority,1.0,110,44
6,12,1,IO-bound,Priority,6.0,12,72
5,19,8,CPU-bound,Priority,2.111111111111111,152,95
8,3,2,CPU-bound,FCFS,1.0,6,24
7,7,7,CPU-bound,FCFS,0.875,49,49
0,3,9,CPU-bound,Priority,0.3,27,0
3,18,4,CPU-bound,Round Robin,3.6,72,54
4,20,3,CPU-bound,FCFS,5.0,60,80
13,11,10,CPU-bound,Round Robin,1.0,110,143
11,16,9,CPU-bound,Priority,1.6,144,176
7,4,5,IO-bound,FCFS,0.6666666666666666,20,28
13,2,7,IO-bound,SRTF,0.25,14,26
19,2,3,CPU-bound,SRTF,0.5,6,38
5,3,6,IO-bound,SJF,0.42857142857142855,18,15
17,6,7,IO-bound,FCFS,0.75,42,102
4,11,9,IO-bound,Priority,1.1,99,44
0,6,5,IO-bound,Round Robin,1.0,30,0
14,3,6,IO-bound,SRTF,0.42857142857142855,18,42
15,20,7,CPU-bound,Round Robin,2.5,140,300
9,5,6,CPU-bound,Round Robin,0.7142857142857143,30,45
14,5,4,IO-bound,SJF,1.0,20,70
20,20,10,IO-bound,SJF,1.8181818181818181,200,400
3,20,7,IO-bound,Round Robin,2.5,140,60
3,5,7,IO-bound,SJF,0.625,35,15
10,3,9,CPU-bound,Priority,0.3,27,30
16,2,3,CPU-bound,Round Robin,0.5,6,32
11,7,8,IO-bound,Priority,0.7777777777777778,56,77
9,12,6,IO-bound,Round Robin,1.7142857142857142,72,108
11,19,5,CPU-bound,Round Robin,3.1666666666666665,95,209
16,20,3,CPU-bound,FCFS,5.0,60,320
0,10,8,IO-bound,Priority,1.1111111111111112,80,0
8,19,6,CPU-bound,FCFS,2.7142857142857144,114,152
2,16,7,CPU-bound,FCFS,2.0,112,32
2,6,8,CPU-bound,Priority,0.6666666666666666,48,12
16,13,10,IO-bound,Priority,1.1818181818181819,130,208
20,2,7,CPU-bound,SRTF,0.25,14,40
9,11,3,CPU-bound,FCFS,2.75,33,99
10,7,4,IO-bound,Round Robin,1.4,28,70
1,16,10,IO-bound,Priority,1.4545454545454546,160,16
12,18,2,CPU-bound,FCFS,6.0,36,216
19,7,3,IO-bound,FCFS,1.75,21,133
0,16,10,CPU-bound,Round Robin,1.4545454545454546,160,0
14,8,10,CPU-bound,Round Robin,0.7272727272727273,80,112
5,14,9,IO-bound,Priority,1.4,126,70
13,12,10,IO-bound,Priority,1.0909090909090908,120,156
6,10,3,CPU-bound,Round Robin,2.5,30,60
14,19,4,CPU-bound,FCFS,3.8,76,266
17,15,10,IO-bound,Priority,1.3636363636363635,150,255
20,17,7,IO-bound,FCFS,2.125,119,340
13,1,4,IO-bound,SJF,0.2,4,13
9,19,3,CPU-bound,FCFS,4.75,57,171
2,2,3,IO-bound,Round Robin,0.5,6,4
19,13,6,IO-bound,Round Robin,1.8571428571428572,78,247
17,5,6,CPU-bound,SRTF,0.7142857142857143,30,85
1,13,9,IO-bound,Priority,1.3,117,13
7,12,8,CPU-bound,Priority,1.3333333333333333,96,84
12,14,5,CPU-bound,SJF,2.3333333333333335,70,168
17,10,1,IO-bound,FCFS,5.0,10,170
14,9,9,IO-bound,Priority,0.9,81,126
4,13,1,CPU-bound,FCFS,6.5,13,52
20,17,9,CPU-bound,Priority,1.7,153,340
1,17,9,CPU-bound,Priority,1.7,153,17
14,4,8,IO-bound,Priority,0.4444444444444444,32,56
16,10,7,IO-bound,Round Robin,1.25,70,160
12,17,5,CPU-bound,FCFS,2.8333333333333335,85,204
11,7,2,CPU-bound,FCFS,2.3333333333333335,14,77
5,19,9,IO-bound,Priority,1.9,171,95
5,19,10,CPU-bound,Priority,1.7272727272727273,190,95
13,4,10,CPU-bound,Round Robin,0.36363636363636365,40,52
8,19,9,IO-bound,Priority,1.9,171,152
16,14,9,CPU-bound,Priority,1.4,126,224
2,2,7,IO-bound,SJF,0.25,14,4
8,4,9,CPU-bound,Priority,0.4,36,32
14,18,10,CPU-bound,Round Robin,1.6363636363636365,180,252
5,6,1,IO-bound,FCFS,3.0,6,30
7,20,7,CPU-bound,FCFS,2.5,140,140
7,12,3,CPU-bound,Round Robin,3.0,36,84
13,8,9,CPU-bound,Priority,0.8,72,104
1,2,6,CPU-bound,SJF,0.2857142857142857,12,2
13,6,4,CPU-bound,Round Robin,1.2,24,78
1,9,10,IO-bound,Priority,0.8181818181818182,90,9
0,18,7,CPU-bound,Round Robin,2.25,126,0
16,4,9,IO-bound,Priority,0.4,36,64
5,10,9,IO-bound,Priority,1.0,90,50
20,2,5,IO-bound,SRTF,0.3333333333333333,10,40
14,18,6,CPU-bound,Round Robin,2.5714285714285716,108,252
14,10,1,CPU-bound,Round Robin,5.0,10,140
20,16,5,IO-bound,Round Robin,2.6666666666666665,80,320
19,13,2,IO-bound,Round Robin,4.333333333333333,26,247
5,8,8,IO-bound,Priority,0.8888888888888888,64,40
17,3,4,IO-bound,SJF,0.6,12,51
16,20,9,CPU-bound,Round Robin,2.0,180,320
16,13,7,IO-bound,FCFS,1.625,91,208
13,15,3,CPU-bound,Round Robin,3.75,45,195
12,14,10,IO-bound,Priority,1.2727272727272727,140,168
5,17,4,CPU-bound,Round Robin,3.4,68,85
15,17,5,CPU-bound,Round Robin,2.8333333333333335,85,255
4,1,2,CPU-bound,SJF,0.3333333333333333,2,4
3,16,9,CPU-bound,Priority,1.6,144,48
7,8,6,IO-bound,Round Robin,1.1428571428571428,48,56
16,12,9,IO-bound,Priority,1.2,108,192
9,17,4,CPU-bound,FCFS,3.4,68,153
8,19,10,CPU-bound,Priority,1.7272727272727273,190,152
1,4,3,CPU-bound,SJF,1.0,12,4
18,14,3,IO-bound,Round Robin,3.5,42,252
14,8,7,IO-bound,Round Robin,1.0,56,112
9,9,2,CPU-bound,Round Robin,3.0,18,81
0,2,1,CPU-bound,FCFS,1.0,2,0
9,8,2,CPU-bound,FCFS,2.6666666666666665,16,72
13,18,10,CPU-bound,Priority,1.6363636363636365,180,234
15,18,4,IO-bound,Round Robin,3.6,72,270
13,14,4,IO-bound,FCFS,2.8,56,182
4,10,3,IO-bound,FCFS,2.5,30,40
2,9,3,IO-bound,Round Robin,2.25,27,18
9,6,4,CPU-bound,FCFS,1.2,24,54
14,14,8,CPU-bound,Priority,1.5555555555555556,112,196
15,7,3,IO-bound,FCFS,1.75,21,105
2,17,7,IO-bound,FCFS,2.125,119,34
17,10,8,CPU-bound,Priority,1.1111111111111112,80,170
17,1,8,IO-bound,Priority,0.1111111111111111,8,17
19,18,4,IO-bound,Round Robin,3.6,72,342
3,14,2,CPU-bound,FCFS,4.666666666666667,28,42
1,8,3,IO-bound,Round Robin,2.0,24,8
10,9,4,IO-bound,FCFS,1.8,36,90
3,7,7,CPU-bound,FCFS,0.875,49,21
10,4,8,CPU-bound,Round Robin,0.4444444444444444,32,40
10,9,9,IO-bound,Priority,0.9,81,90
4,9,4,CPU-bound,FCFS,1.8,36,36
14,2,2,CPU-bound,SRTF,0.6666666666666666,4,28
20,11,7,CPU-bound,FCFS,1.375,77,220
9,9,6,IO-bound,FCFS,1.2857142857142858,54,81
8,7,6,CPU-bound,FCFS,1.0,42,56
0,6,7,CPU-bound,FCFS,0.75,42,0
6,1,5,IO-bound,FCFS,0.16666666666666666,5,6
9,20,9,CPU-bound,Priority,2.0,180,180
7,4,3,CPU-bound,FCFS,1.0,12,28
4,7,7,IO-bound,Round Robin,0.875,49,28
2,17,4,IO-bound,Round Robin,3.4,68,34
4,6,4,CPU-bound,FCFS,1.2,24,24
17,8,10,IO-bound,Priority,0.7272727272727273,80,136
12,7,10,IO-bound,Round Robin,0.6363636363636364,70,84
15,4,5,IO-bound,SJF,0.6666666666666666,20,60
18,15,6,IO-bound,FCFS,2.142857142857143,90,270
10,7,3,CPU-bound,FCFS,1.75,21,70
18,10,5,IO-bound,Round Robin,1.6666666666666667,50,180
20,10,3,CPU-bound,Round Robin,2.5,30,200
3,10,7,CPU-bound,FCFS,1.25,70,30
1,14,9,IO-bound,Priority,1.4,126,14
6,18,5,CPU-bound,FCFS,3.0,90,108
20,20,9,CPU-bound,Priority,2.0,180,400
15,18,9,IO-bound,Priority,1.8,162,270
9,12,7,IO-bound,Priority,1.5,84,108
2,5,7,IO-bound,SJF,0.625,35,10
7,4,10,IO-bound,Priority,0.36363636363636365,40,28
18,18,10,IO-bound,Priority,1.6363636363636365,180,324
3,4,10,IO-bound,Priority,0.36363636363636365,40,12
15,8,6,IO-bound,Round Robin,1.1428571428571428,48,120
15,4,8,IO-bound,Priority,0.4444444444444444,32,60
11,16,9,IO-bound,Round Robin,1.6,144,176
4,16,3,IO-bound,FCFS,4.0,48,64
3,6,7,IO-bound,FCFS,0.75,42,18
16,18,4,IO-bound,Round Robin,3.6,72,288
17,11,5,IO-bound,Priority,1.8333333333333333,55,187
15,8,8,IO-bound,SJF,0.8888888888888888,64,120
17,9,7,IO-bound,Round Robin,1.125,63,153
17,19,2,IO-bound,Round Robin,6.333333333333333,38,323
1,9,7,IO-bound,FCFS,1.125,63,9
15,16,3,CPU-bound,Round Robin,4.0,48,240
12,1,4,CPU-bound,SRTF,0.2,4,12
12,6,7,CPU-bound,FCFS,0.75,42,72
14,13,7,IO-bound,Round Robin,1.625,91,182
20,13,10,CPU-bound,Priority,1.1818181818181819,130,260
15,20,3,CPU-bound,FCFS,5.0,60,300
14,13,1,IO-bound,Round Robin,6.5,13,182
6,9,10,IO-bound,Round Robin,0.8181818181818182,90,54
12,12,2,CPU-bound,FCFS,4.0,24,144
3,1,8,CPU-bound,Priority,0.1111111111111111,8,3
12,14,1,IO-bound,Round Robin,7.0,14,168
6,5,6,CPU-bound,FCFS,0.7142857142857143,30,30
14,16,4,IO-bound,Round Robin,3.2,64,224
9,19,6,CPU-bound,FCFS,2.7142857142857144,114,171
2,10,7,IO-bound,Round Robin,1.25,70,20
18,12,1,CPU-bound,FCFS,6.0,12,216
13,10,4,CPU-bound,Round Robin,2.0,40,130
6,13,2,CPU-bound,FCFS,4.333333333333333,26,78
13,5,10,IO-bound,Priority,0.45454545454545453,50,65
13,20,2,IO-bound,Round Robin,6.666666666666667,40,260
12,6,5,CPU-bound,Round Robin,1.0,30,72
4,15,3,CPU-bound,FCFS,3.75,45,60
5,13,10,CPU-bound,Priority,1.1818181818181819,130,65
4,15,9,IO-bound,Priority,1.5,135,60
4,5,9,IO-bound,Priority,0.5,45,20
13,1,4,IO-bound,SRTF,0.2,4,13
0,5,4,CPU-bound,SJF,1.0,20,0
14,11,9,CPU-bound,Priority,1.1,99,154
17,2,8,CPU-bound,Round Robin,0.2222222222222222,16,34
6,3,6,CPU-bound,SJF,0.42857142857142855,18,18
13,12,10,IO-bound,Priority,1.0909090909090908,120,156
7,7,2,IO-bound,FCFS,2.3333333333333335,14,49
4,6,8,IO-bound,Round Robin,0.6666666666666666,48,24
1,5,7,CPU-bound,FCFS,0.625,35,5
14,19,1,IO-bound,Priority,9.5,19,266
20,11,5,CPU-bound,FCFS,1.8333333333333333,55,220
20,15,10,IO-bound,Round Robin,1.3636363636363635,150,300
3,18,8,CPU-bound,Priority,2.0,144,54
7,20,4,IO-bound,Round Robin,4.0,80,140
15,11,4,IO-bound,Round Robin,2.2,44,165
5,9,10,CPU-bound,Priority,0.8181818181818182,90,45
10,12,10,CPU-bound,Priority,1.0909090909090908,120,120
14,4,9,IO-bound,SJF,0.4,36,56
18,4,6,CPU-bound,SRTF,0.5714285714285714,24,72
13,20,9,IO-bound,Priority,2.0,180,260
9,4,4,CPU-bound,SJF,0.8,16,36
1,7,2,IO-bound,Priority,2.3333333333333335,14,7
15,6,10,IO-bound,Priority,0.5454545454545454,60,90
1,11,5,CPU-bound,FCFS,1.8333333333333333,55,11
4,14,5,CPU-bound,FCFS,2.3333333333333335,70,56
20,8,2,CPU-bound,FCFS,2.6666666666666665,16,160
12,19,8,IO-bound,Priority,2.111111111111111,152,228
14,3,6,IO-bound,SRTF,0.42857142857142855,18,42
2,3,2,IO-bound,SJF,1.0,6,6
14,10,1,CPU-bound,FCFS,5.0,10,140
3,13,2,IO-bound,FCFS,4.333333333333333,26,39
16,13,8,IO-bound,Priority,1.4444444444444444,104,208
0,8,1,CPU-bound,FCFS,4.0,8,0
4,6,1,IO-bound,Round Robin,3.0,6,24
18,17,8,CPU-bound,Priority,1.8888888888888888,136,306
16,14,7,IO-bound,FCFS,1.75,98,224
1,2,4,CPU-bound,FCFS,0.4,8,2
7,14,2,IO-bound,Priority,4.666666666666667,28,98
9,10,5,IO-bound,Round Robin,1.6666666666666667,50,90
7,8,1,IO-bound,FCFS,4.0,8,56
3,3,3,IO-bound,Round Robin,0.75,9,9
11,5,2,CPU-bound,SRTF,1.6666666666666667,10,55
17,5,5,IO-bound,SRTF,0.8333333333333334,25,85
20,20,7,IO-bound,FCFS,2.5,140,400
14,9,1,CPU-bound,FCFS,4.5,9,126
19,12,5,CPU-bound,FCFS,2.0,60,228
7,4,6,CPU-bound,SJF,0.5714285714285714,24,28
6,17,1,IO-bound,Round Robin,8.5,17,102
12,4,8,IO-bound,Priority,0.4444444444444444,32,48
14,11,6,IO-bound,Round Robin,1.5714285714285714,66,154
10,20,10,IO-bound,Priority,1.8181818181818181,200,200
19,8,7,IO-bound,Round Robin,1.0,56,152
9,9,4,CPU-bound,Round Robin,1.8,36,81
8,11,6,IO-bound,Round Robin,1.5714285714285714,66,88
7,8,5,IO-bound,Round Robin,1.3333333333333333,40,56
18,4,3,CPU-bound,SJF,1.0,12,72
3,18,1,IO-bound,Round Robin,9.0,18,54
12,7,7,CPU-bound,Round Robin,0.875,49,84
1,2,7,IO-bound,SJF,0.25,14,2
17,19,5,IO-bound,FCFS,3.1666666666666665,95,323
4,6,4,IO-bound,FCFS,1.2,24,24
1,16,5,IO-bound,Round Robin,2.6666666666666665,80,16
5,20,2,CPU-bound,SJF,6.666666666666667,40,100
0,8,8,IO-bound,Priority,0.8888888888888888,64,0
17,4,9,IO-bound,Priority,0.4,36,68
13,8,6,IO-bound,Priority,1.1428571428571428,48,104
18,10,5,IO-bound,Round Robin,1.6666666666666667,50,180
4,19,9,IO-bound,Priority,1.9,171,76
2,8,3,IO-bound,Round Robin,2.0,24,16
18,15,7,CPU-bound,FCFS,1.875,105,270
3,5,8,IO-bound,Priority,0.5555555555555556,40,15
20,5,3,CPU-bound,SRTF,1.25,15,100
4,17,3,CPU-bound,SJF,4.25,51,68
14,19,4,CPU-bound,Round Robin,3.8,76,266
11,3,6,CPU-bound,SRTF,0.42857142857142855,18,33
2,3,8,CPU-bound,Priority,0.3333333333333333,24,6
13,14,6,IO-bound,Round Robin,2.0,84,182
15,4,1,IO-bound,SRTF,2.0,4,60
19,18,4,CPU-bound,Round Robin,3.6,72,342
9,14,6,CPU-bound,FCFS,2.0,84,126
5,15,8,CPU-bound,SJF,1.6666666666666667,120,75
7,8,3,CPU-bound,FCFS,2.0,24,56
17,5,10,IO-bound,Priority,0.45454545454545453,50,85
4,16,4,CPU-bound,FCFS,3.2,64,64
7,1,6,CPU-bound,SJF,0.14285714285714285,6,7
19,12,2,IO-bound,Round Robin,4.0,24,228
0,18,3,CPU-bound,FCFS,4.5,54,0
5,15,1,CPU-bound,Round Robin,7.5,15,75
10,4,1,IO-bound,SJF,2.0,4,40
20,9,2,CPU-bound,Round Robin,3.0,18,180
20,6,7,CPU-bound,Round Robin,0.75,42,120
7,17,9,CPU-bound,Priority,1.7,153,119
10,3,9,CPU-bound,Priority,0.3,27,30
4,17,9,IO-bound,SJF,1.7,153,68
14,18,2,CPU-bound,FCFS,6.0,36,252
11,6,6,IO-bound,Round Robin,0.8571428571428571,36,66
13,15,8,CPU-bound,Round Robin,1.6666666666666667,120,195
17,13,5,IO-bound,FCFS,2.1666666666666665,65,221
0,11,5,IO-bound,FCFS,1.8333333333333333,55,0
2,7,6,CPU-bound,FCFS,1.0,42,14
11,7,2,IO-bound,FCFS,2.3333333333333335,14,77
5,1,1,CPU-bound,FCFS,0.5,1,5
17,4,2,CPU-bound,SJF,1.3333333333333333,8,68
11,11,4,CPU-bound,Round Robin,2.2,44,121
14,18,6,IO-bound,Round Robin,2.5714285714285716,108,252
2,9,7,CPU-bound,Round Robin,1.125,63,18
19,18,2,CPU-bound,FCFS,6.0,36,342
6,14,5,IO-bound,Round Robin,2.3333333333333335,70,84
11,13,3,IO-bound,Priority,3.25,39,143
7,13,1,IO-bound,Round Robin,6.5,13,91
20,10,10,IO-bound,Priority,0.9090909090909091,100,200
13,12,8,IO-bound,SJF,1.3333333333333333,96,156
4,5,2,CPU-bound,FCFS,1.6666666666666667,10,20
10,1,3,CPU-bound,Round Robin,0.25,3,10
5,9,7,IO-bound,FCFS,1.125,63,45
10,9,7,IO-bound,Priority,1.125,63,90
12,12,9,IO-bound,Priority,1.2,108,144
1,16,8,IO-bound,Priority,1.7777777777777777,128,16
12,5,3,IO-bound,SRTF,1.25,15,60
12,2,7,IO-bound,SRTF,0.25,14,24
18,16,1,CPU-bound,FCFS,8.0,16,288
4,12,5,IO-bound,FCFS,2.0,60,48
18,7,10,CPU-bound,Round Robin,0.6363636363636364,70,126
19,10,4,CPU-bound,Round Robin,2.0,40,190
12,1,4,IO-bound,SJF,0.2,4,12
1,7,6,IO-bound,Round Robin,1.0,42,7
12,10,3,CPU-bound,FCFS,2.5,30,120
6,5,4,CPU-bound,FCFS,1.0,20,30
10,6,4,IO-bound,Priority,1.2,24,60
6,15,4,IO-bound,FCFS,3.0,60,90
5,4,2,CPU-bound,FCFS,1.3333333333333333,8,20
14,5,1,CPU-bound,SJF,2.5,5,70
0,18,5,IO-bound,Round Robin,3.0,90,0
15,2,6,CPU-bound,SRTF,0.2857142857142857,12,30
18,20,1,CPU-bound,FCFS,10.0,20,360
18,1,5,CPU-bound,SRTF,0.16666666666666666,5,18
20,12,3,IO-bound,Round Robin,3.0,36,240
13,2,5,IO-bound,SRTF,0.3333333333333333,10,26
19,7,1,CPU-bound,FCFS,3.5,7,133
14,6,7,CPU-bound,SJF,0.75,42,84
1,19,3,CPU-bound,SJF,4.75,57,19
15,9,3,IO-bound,Round Robin,2.25,27,135
5,15,6,IO-bound,FCFS,2.142857142857143,90,75
17,14,5,CPU-bound,FCFS,2.3333333333333335,70,238
2,9,4,IO-bound,Round Robin,1.8,36,18
0,7,2,CPU-bound,FCFS,2.3333333333333335,14,0
3,20,5,IO-bound,Round Robin,3.3333333333333335,100,60
1,15,8,CPU-bound,Priority,1.6666666666666667,120,15
16,3,4,IO-bound,SJF,0.6,12,48
17,18,1,CPU-bound,FCFS,9.0,18,306
19,14,10,IO-bound,Priority,1.2727272727272727,140,266
3,9,4,IO-bound,Round Robin,1.8,36,27
4,15,6,IO-bound,Round Robin,2.142857142857143,90,60
8,9,4,CPU-bound,FCFS,1.8,36,72
19,6,5,CPU-bound,Round Robin,1.0,30,114
2,16,1,IO-bound,Round Robin,8.0,16,32
14,14,10,CPU-bound,Priority,1.2727272727272727,140,196
13,12,4,IO-bound,FCFS,2.4,48,156
2,7,5,CPU-bound,Round Robin,1.1666666666666667,35,14
18,7,6,CPU-bound,Round Robin,1.0,42,126
4,14,10,IO-bound,SJF,1.2727272727272727,140,56
16,2,7,CPU-bound,SRTF,0.25,14,32
16,4,2,IO-bound,SRTF,1.3333333333333333,8,64
0,5,4,IO-bound,SJF,1.0,20,0
4,8,3,IO-bound,Round Robin,2.0,24,32
18,9,1,CPU-bound,FCFS,4.5,9,162
20,2,3,IO-bound,SRTF,0.5,6,40
0,7,10,CPU-bound,Priority,0.6363636363636364,70,0
6,10,8,CPU-bound,Priority,1.1111111111111112,80,60
6,9,9,IO-bound,Priority,0.9,81,54
6,7,5,IO-bound,FCFS,1.1666666666666667,35,42
19,7,3,CPU-bound,SJF,1.75,21,133
8,4,6,IO-bound,SJF,0.5714285714285714,24,32
2,20,7,CPU-bound,Round Robin,2.5,140,40
14,12,8,IO-bound,Priority,1.3333333333333333,96,168
11,1,9,CPU-bound,Priority,0.1,9,11
5,17,7,IO-bound,Round Robin,2.125,119,85
17,1,8,IO-bound,Priority,0.1111111111111111,8,17
10,2,10,CPU-bound,Priority,0.18181818181818182,20,20
16,4,3,IO-bound,SJF,1.0,12,64
16,7,1,CPU-bound,Round Robin,3.5,7,112
6,16,5,IO-bound,FCFS,2.6666666666666665,80,96
9,20,1,CPU-bound,FCFS,10.0,20,180
8,18,1,IO-bound,Round Robin,9.0,18,144
0,11,1,IO-bound,FCFS,5.5,11,0
1,10,9,CPU-bound,Priority,1.0,90,10
18,9,7,IO-bound,Round Robin,1.125,63,162
0,11,10,CPU-bound,Priority,1.0,110,0
2,15,1,IO-bound,Round Robin,7.5,15,30
15,3,9,CPU-bound,SJF,0.3,27,45
15,1,6,IO-bound,SJF,0.14285714285714285,6,15
8,16,9,CPU-bound,Priority,1.6,144,128
20,13,2,IO-bound,Round Robin,4.333333333333333,26,260
20,15,2,IO-bound,Round Robin,5.0,30,300
4,10,7,CPU-bound,Round Robin,1.25,70,40
1,9,5,CPU-bound,FCFS,1.5,45,9
5,6,5,IO-bound,Round Robin,1.0,30,30
20,4,10,IO-bound,Priority,0.36363636363636365,40,80
5,13,9,IO-bound,Priority,1.3,117,65
9,6,9,IO-bound,Priority,0.6,54,54
6,1,10,IO-bound,Priority,0.09090909090909091,10,6
12,4,6,CPU-bound,SRTF,0.5714285714285714,24,48
12,7,3,IO-bound,FCFS,1.75,21,84
11,6,2,IO-bound,Round Robin,2.0,12,66
13,5,5,CPU-bound,SJF,0.8333333333333334,25,65
15,19,9,CPU-bound,Priority,1.9,171,285
1,12,2,CPU-bound,SJF,4.0,24,12
10,2,4,IO-bound,SJF,0.4,8,20
1,3,8,IO-bound,Priority,0.3333333333333333,24,3
17,17,1,CPU-bound,Round Robin,8.5,17,289
7,16,9,IO-bound,Priority,1.6,144,112
11,2,7,CPU-bound,SJF,0.25,14,22
1,6,10,IO-bound,Priority,0.5454545454545454,60,6
0,5,9,IO-bound,Priority,0.5,45,0
19,18,1,IO-bound,FCFS,9.0,18,342
1,18,1,IO-bound,Round Robin,9.0,18,18
14,7,8,CPU-bound,Round Robin,0.7777777777777778,56,98
1,15,7,IO-bound,Round Robin,1.875,105,15
20,18,5,IO-bound,Priority,3.0,90,360
15,9,10,IO-bound,Priority,0.8181818181818182,90,135
14,8,7,IO-bound,Round Robin,1.0,56,112
10,8,4,IO-bound,Round Robin,1.6,32,80
14,6,3,IO-bound,Round Robin,1.5,18,84
20,7,10,IO-bound,Priority,0.6363636363636364,70,140
1,4,7,IO-bound,SJF,0.5,28,4
17,5,6,CPU-bound,SRTF,0.7142857142857143,30,85
7,19,5,CPU-bound,FCFS,3.1666666666666665,95,133
16,3,5,CPU-bound,SJF,0.5,15,48
1,11,6,IO-bound,FCFS,1.5714285714285714,66,11
1,8,7,CPU-bound,FCFS,1.0,56,8
15,9,3,IO-bound,FCFS,2.25,27,135
17,15,9,IO-bound,Priority,1.5,135,255
6,20,2,IO-bound,FCFS,6.666666666666667,40,120
9,15,5,CPU-bound,Round Robin,2.5,75,135
18,13,1,CPU-bound,FCFS,6.5,13,234
2,13,3,IO-bound,Round Robin,3.25,39,26
9,14,9,CPU-bound,Priority,1.4,126,126
8,18,2,IO-bound,FCFS,6.0,36,144
17,6,9,CPU-bound,Priority,0.6,54,102
1,6,1,IO-bound,Round Robin,3.0,6,6
11,20,9,IO-bound,SJF,2.0,180,220
4,4,3,CPU-bound,SJF,1.0,12,16
15,1,10,IO-bound,SJF,0.09090909090909091,10,15
11,16,6,IO-bound,Round Robin,2.2857142857142856,96,176
0,4,10,IO-bound,Priority,0.36363636363636365,40,0
14,19,8,IO-bound,Round Robin,2.111111111111111,152,266
13,10,2,IO-bound,Round Robin,3.3333333333333335,20,130
9,7,6,IO-bound,FCFS,1.0,42,63
13,6,9,IO-bound,SJF,0.6,54,78
13,9,4,IO-bound,Round Robin,1.8,36,117
9,16,2,CPU-bound,Round Robin,5.333333333333333,32,144
3,4,6,CPU-bound,SJF,0.5714285714285714,24,12
18,8,9,IO-bound,Priority,0.8,72,144
8,17,7,CPU-bound,FCFS,2.125,119,136
