process_id,arrival_time,burst_time,priority,process_type,short_job,long_job,io_flag,cpu_flag,high_priority,dynamic_arrival,best_algorithm
P429,19,14,1,IO-bound,0,1,1,0,0,1,Round Robin
P430,6,3,3,IO-bound,1,0,1,0,0,0,SJF
P431,13,8,4,CPU-bound,0,1,0,1,0,1,FCFS
P432,4,3,1,IO-bound,1,0,1,0,0,0,SJF
P433,9,18,1,CPU-bound,0,1,0,1,0,0,FCFS
P434,15,17,1,CPU-bound,0,1,0,1,0,1,FCFS
P435,17,20,5,IO-bound,0,1,1,0,0,1,Round Robin
P436,16,18,7,CPU-bound,0,1,0,1,1,1,FCFS
P437,4,4,7,IO-bound,1,0,1,0,1,0,SJF
P438,16,17,4,IO-bound,0,1,1,0,0,1,Round Robin
P439,13,11,3,IO-bound,0,1,1,0,0,1,Round Robin
P440,5,17,4,IO-bound,0,1,1,0,0,0,Round Robin
P441,1,6,1,CPU-bound,0,1,0,1,0,0,FCFS
P442,1,5,1,IO-bound,1,0,1,0,0,0,SJF
P443,8,11,8,CPU-bound,0,1,0,1,1,0,Priority
P444,14,1,1,IO-bound,1,0,1,0,0,1,SRTF
P445,13,3,9,CPU-bound,1,0,0,1,1,1,Priority
P446,10,20,7,CPU-bound,0,1,0,1,1,0,FCFS
P447,15,16,9,IO-bound,0,1,1,0,1,1,Priority
P448,15,15,6,CPU-bound,0,1,0,1,0,1,FCFS
P449,9,10,3,CPU-bound,0,1,0,1,0,0,FCFS
P450,11,18,1,CPU-bound,0,1,0,1,0,1,FCFS
P451,9,11,4,CPU-bound,0,1,0,1,0,0,FCFS
P452,8,10,9,IO-bound,0,1,1,0,1,0,Priority
P453,8,11,4,IO-bound,0,1,1,0,0,0,Round Robin
P454,4,10,10,CPU-bound,0,1,0,1,1,0,Priority
P455,9,15,1,IO-bound,0,1,1,0,0,0,Round Robin
P456,9,18,9,IO-bound,0,1,1,0,1,0,Priority
P457,14,4,1,IO-bound,1,0,1,0,0,1,SRTF
P458,5,9,2,IO-bound,0,1,1,0,0,0,Round Robin
P459,1,13,4,IO-bound,0,1,1,0,0,0,Round Robin
P460,0,17,6,IO-bound,0,1,1,0,0,0,Round Robin
P461,17,12,7,CPU-bound,0,1,0,1,1,1,FCFS
P462,0,15,6,CPU-bound,0,1,0,1,0,0,FCFS
P463,7,17,2,CPU-bound,0,1,0,1,0,0,FCFS
P464,12,9,2,CPU-bound,0,1,0,1,0,1,FCFS
P465,18,11,1,IO-bound,0,1,1,0,0,1,Round Robin
P466,11,14,3,CPU-bound,0,1,0,1,0,1,FCFS
P467,1,19,1,IO-bound,0,1,1,0,0,0,Round Robin
P468,12,18,9,CPU-bound,0,1,0,1,1,1,Priority
P469,5,13,9,IO-bound,0,1,1,0,1,0,Priority
P470,6,2,4,IO-bound,1,0,1,0,0,0,SJF
P471,2,1,8,IO-bound,1,0,1,0,1,0,Priority
P472,8,11,2,IO-bound,0,1,1,0,0,0,Round Robin
P473,4,16,5,CPU-bound,0,1,0,1,0,0,FCFS
P474,11,4,2,IO-bound,1,0,1,0,0,1,SRTF
P475,11,3,6,CPU-bound,1,0,0,1,0,1,SRTF
P476,17,7,7,CPU-bound,0,1,0,1,1,1,FCFS
P477,18,19,5,CPU-bound,0,1,0,1,0,1,FCFS
P478,3,7,5,CPU-bound,0,1,0,1,0,0,FCFS
P479,5,17,2,IO-bound,0,1,1,0,0,0,Round Robin
P480,5,13,9,CPU-bound,0,1,0,1,1,0,Priority
P481,11,7,9,CPU-bound,0,1,0,1,1,1,Priority
P482,17,6,1,IO-bound,0,1,1,0,0,1,Round Robin
P483,11,8,5,IO-bound,0,1,1,0,0,1,Round Robin
P484,14,17,10,CPU-bound,0,1,0,1,1,1,Priority
P485,12,1,3,IO-bound,1,0,1,0,0,1,SRTF
P486,0,9,8,CPU-bound,0,1,0,1,1,0,Priority
P487,7,9,2,CPU-bound,0,1,0,1,0,0,FCFS
P488,20,2,7,IO-bound,1,0,1,0,1,1,SRTF
P489,13,8,2,CPU-bound,0,1,0,1,0,1,FCFS
P490,14,8,3,IO-bound,0,1,1,0,0,1,Round Robin
P491,4,2,7,IO-bound,1,0,1,0,1,0,SJF
P492,12,6,2,CPU-bound,0,1,0,1,0,1,FCFS
P493,12,17,9,IO-bound,0,1,1,0,1,1,Priority
P494,11,16,7,IO-bound,0,1,1,0,1,1,Round Robin
P495,10,19,4,IO-bound,0,1,1,0,0,0,Round Robin
P496,16,9,8,IO-bound,0,1,1,0,1,1,Priority
P497,15,17,7,IO-bound,0,1,1,0,1,1,Round Robin
P498,20,7,6,IO-bound,0,1,1,0,0,1,Round Robin
P499,3,16,5,IO-bound,0,1,1,0,0,0,Round Robin
P500,0,10,4,IO-bound,0,1,1,0,0,0,Round Robin
P501,16,2,1,IO-bound,1,0,1,0,0,1,SRTF
P502,1,14,1,IO-bound,0,1,1,0,0,0,Round Robin
P503,13,9,7,CPU-bound,0,1,0,1,1,1,FCFS
P504,9,19,6,IO-bound,0,1,1,0,0,0,Round Robin
P505,18,3,6,CPU-bound,1,0,0,1,0,1,SRTF
P506,20,9,4,CPU-bound,0,1,0,1,0,1,FCFS
P507,12,20,6,IO-bound,0,1,1,0,0,1,Round Robin
P508,6,18,1,CPU-bound,0,1,0,1,0,0,FCFS
P509,5,10,4,CPU-bound,0,1,0,1,0,0,FCFS
P510,18,5,6,CPU-bound,1,0,0,1,0,1,SRTF
P511,16,5,3,CPU-bound,1,0,0,1,0,1,SRTF
P512,6,7,6,IO-bound,0,1,1,0,0,0,Round Robin
P513,9,12,7,IO-bound,0,1,1,0,1,0,Round Robin
P514,11,12,6,CPU-bound,0,1,0,1,0,1,FCFS
P515,11,2,9,CPU-bound,1,0,0,1,1,1,Priority
P516,20,10,1,IO-bound,0,1,1,0,0,1,Round Robin
P517,1,6,2,CPU-bound,0,1,0,1,0,0,FCFS
P518,19,14,4,IO-bound,0,1,1,0,0,1,Round Robin
P519,18,6,7,IO-bound,0,1,1,0,1,1,Round Robin
P520,7,1,10,IO-bound,1,0,1,0,1,0,Priority
P521,8,14,5,IO-bound,0,1,1,0,0,0,Round Robin
P522,10,1,6,CPU-bound,1,0,0,1,0,0,SJF
P523,5,3,7,IO-bound,1,0,1,0,1,0,SJF
P524,0,12,1,IO-bound,0,1,1,0,0,0,Round Robin
P525,4,1,10,CPU-bound,1,0,0,1,1,0,Priority
P526,13,14,4,IO-bound,0,1,1,0,0,1,Round Robin
P527,1,16,6,CPU-bound,0,1,0,1,0,0,FCFS
P528,19,7,4,IO-bound,0,1,1,0,0,1,Round Robin
P529,7,4,4,IO-bound,1,0,1,0,0,0,SJF
P530,6,19,2,IO-bound,0,1,1,0,0,0,Round Robin
P531,10,18,9,IO-bound,0,1,1,0,1,0,Priority
P532,19,13,7,CPU-bound,0,1,0,1,1,1,FCFS
P533,11,18,7,IO-bound,0,1,1,0,1,1,Round Robin
P534,9,10,10,IO-bound,0,1,1,0,1,0,Priority
P535,5,18,10,CPU-bound,0,1,0,1,1,0,Priority
P536,5,15,5,IO-bound,0,1,1,0,0,0,Round Robin
P537,7,13,10,IO-bound,0,1,1,0,1,0,Priority
P538,7,13,4,IO-bound,0,1,1,0,0,0,Round Robin
P539,6,17,9,IO-bound,0,1,1,0,1,0,Priority
P540,14,3,9,CPU-bound,1,0,0,1,1,1,Priority
P541,16,16,7,CPU-bound,0,1,0,1,1,1,FCFS
P542,6,3,8,IO-bound,1,0,1,0,1,0,Priority
P543,20,7,2,IO-bound,0,1,1,0,0,1,Round Robin
P544,12,17,2,IO-bound,0,1,1,0,0,1,Round Robin
P545,17,11,6,IO-bound,0,1,1,0,0,1,Round Robin
P546,15,20,9,CPU-bound,0,1,0,1,1,1,Priority
P547,11,17,9,IO-bound,0,1,1,0,1,1,Priority
P548,11,10,4,CPU-bound,0,1,0,1,0,1,FCFS
P549,17,20,2,IO-bound,0,1,1,0,0,1,Round Robin
P550,15,18,4,CPU-bound,0,1,0,1,0,1,FCFS
P551,9,9,4,CPU-bound,0,1,0,1,0,0,FCFS
P552,14,16,10,CPU-bound,0,1,0,1,1,1,Priority
P553,3,4,4,IO-bound,1,0,1,0,0,0,SJF
P554,0,13,10,IO-bound,0,1,1,0,1,0,Priority
P555,20,9,9,CPU-bound,0,1,0,1,1,1,Priority
P556,5,3,3,IO-bound,1,0,1,0,0,0,SJF
P557,14,4,4,IO-bound,1,0,1,0,0,1,SRTF
P558,1,8,4,CPU-bound,0,1,0,1,0,0,FCFS
P559,16,14,7,CPU-bound,0,1,0,1,1,1,FCFS
P560,2,11,8,CPU-bound,0,1,0,1,1,0,Priority
P561,6,2,4,IO-bound,1,0,1,0,0,0,SJF
P562,18,8,3,CPU-bound,0,1,0,1,0,1,FCFS
P563,10,19,1,CPU-bound,0,1,0,1,0,0,FCFS
P564,0,6,4,CPU-bound,0,1,0,1,0,0,FCFS
P565,1,2,6,CPU-bound,1,0,0,1,0,0,SJF
P566,5,10,1,CPU-bound,0,1,0,1,0,0,FCFS
P567,11,15,3,CPU-bound,0,1,0,1,0,1,FCFS
P568,3,16,10,IO-bound,0,1,1,0,1,0,Priority
P569,19,3,2,CPU-bound,1,0,0,1,0,1,SRTF
P570,17,2,3,CPU-bound,1,0,0,1,0,1,SRTF
P571,13,2,8,IO-bound,1,0,1,0,1,1,Priority
P572,17,19,10,CPU-bound,0,1,0,1,1,1,Priority
P573,16,9,3,IO-bound,0,1,1,0,0,1,Round Robin
P574,5,9,3,IO-bound,0,1,1,0,0,0,Round Robin
P575,7,8,1,CPU-bound,0,1,0,1,0,0,FCFS
P576,16,7,1,IO-bound,0,1,1,0,0,1,Round Robin
P577,17,9,9,IO-bound,0,1,1,0,1,1,Priority
P578,11,15,7,CPU-bound,0,1,0,1,1,1,FCFS
P579,8,12,2,IO-bound,0,1,1,0,0,0,Round Robin
P580,5,10,7,IO-bound,0,1,1,0,1,0,Round Robin
P581,8,6,8,CPU-bound,0,1,0,1,1,0,Priority
P582,9,6,3,CPU-bound,0,1,0,1,0,0,FCFS
P583,15,18,9,CPU-bound,0,1,0,1,1,1,Priority
P584,8,3,8,CPU-bound,1,0,0,1,1,0,Priority
P585,12,3,5,IO-bound,1,0,1,0,0,1,SRTF
P586,10,2,7,IO-bound,1,0,1,0,1,0,SJF
P587,13,3,9,CPU-bound,1,0,0,1,1,1,Priority
P588,17,18,10,CPU-bound,0,1,0,1,1,1,Priority
P589,11,6,1,CPU-bound,0,1,0,1,0,1,FCFS
P590,4,10,10,IO-bound,0,1,1,0,1,0,Priority
P591,19,13,2,IO-bound,0,1,1,0,0,1,Round Robin
P592,8,3,7,CPU-bound,1,0,0,1,1,0,SJF
P593,7,16,6,IO-bound,0,1,1,0,0,0,Round Robin
P594,12,16,2,IO-bound,0,1,1,0,0,1,Round Robin
P595,18,2,10,CPU-bound,1,0,0,1,1,1,Priority
P596,7,2,8,IO-bound,1,0,1,0,1,0,Priority
P597,7,15,1,IO-bound,0,1,1,0,0,0,Round Robin
P598,10,9,4,IO-bound,0,1,1,0,0,0,Round Robin
P599,9,18,6,CPU-bound,0,1,0,1,0,0,FCFS
P600,0,2,10,CPU-bound,1,0,0,1,1,0,Priority
P601,16,6,5,CPU-bound,0,1,0,1,0,1,FCFS
P602,17,1,2,CPU-bound,1,0,0,1,0,1,SRTF
P603,12,8,1,IO-bound,0,1,1,0,0,1,Round Robin
P604,16,20,7,CPU-bound,0,1,0,1,1,1,FCFS
P605,20,10,8,IO-bound,0,1,1,0,1,1,Priority
P606,13,13,4,IO-bound,0,1,1,0,0,1,Round Robin
P607,3,15,8,CPU-bound,0,1,0,1,1,0,Priority
P608,2,13,4,IO-bound,0,1,1,0,0,0,Round Robin
P609,13,3,9,CPU-bound,1,0,0,1,1,1,Priority
P610,20,3,7,CPU-bound,1,0,0,1,1,1,SRTF
P611,14,19,7,IO-bound,0,1,1,0,1,1,Round Robin
P612,8,11,7,CPU-bound,0,1,0,1,1,0,FCFS
P613,9,3,7,CPU-bound,1,0,0,1,1,0,SJF
P614,7,16,7,IO-bound,0,1,1,0,1,0,Round Robin
P615,5,15,7,IO-bound,0,1,1,0,1,0,Round Robin
P616,10,8,4,IO-bound,0,1,1,0,0,0,Round Robin
P617,15,13,8,IO-bound,0,1,1,0,1,1,Priority
P618,0,14,7,IO-bound,0,1,1,0,1,0,Round Robin
P619,11,11,4,IO-bound,0,1,1,0,0,1,Round Robin
P620,13,7,3,CPU-bound,0,1,0,1,0,1,FCFS
P621,5,14,2,IO-bound,0,1,1,0,0,0,Round Robin
P622,19,3,6,CPU-bound,1,0,0,1,0,1,SRTF
P623,18,17,1,CPU-bound,0,1,0,1,0,1,FCFS
P624,6,18,9,IO-bound,0,1,1,0,1,0,Priority
P625,7,4,8,IO-bound,1,0,1,0,1,0,Priority
P626,12,11,3,CPU-bound,0,1,0,1,0,1,FCFS
P627,16,16,7,CPU-bound,0,1,0,1,1,1,FCFS
P628,4,3,6,IO-bound,1,0,1,0,0,0,SJF
P629,3,5,2,IO-bound,1,0,1,0,0,0,SJF
P630,11,10,1,IO-bound,0,1,1,0,0,1,Round Robin
P631,14,5,10,CPU-bound,1,0,0,1,1,1,Priority
P632,19,12,10,CPU-bound,0,1,0,1,1,1,Priority
P633,6,8,2,IO-bound,0,1,1,0,0,0,Round Robin
P634,7,7,6,CPU-bound,0,1,0,1,0,0,FCFS
P635,4,15,8,CPU-bound,0,1,0,1,1,0,Priority
P636,4,11,8,CPU-bound,0,1,0,1,1,0,Priority
P637,13,3,3,IO-bound,1,0,1,0,0,1,SRTF
P638,0,3,4,CPU-bound,1,0,0,1,0,0,SJF
P639,7,4,4,IO-bound,1,0,1,0,0,0,SJF
P640,10,20,9,IO-bound,0,1,1,0,1,0,Priority
P641,16,18,1,CPU-bound,0,1,0,1,0,1,FCFS
P642,9,6,5,CPU-bound,0,1,0,1,0,0,FCFS
P643,3,5,10,IO-bound,1,0,1,0,1,0,Priority
P644,6,19,9,IO-bound,0,1,1,0,1,0,Priority
P645,17,1,5,CPU-bound,1,0,0,1,0,1,SRTF
P646,11,14,1,IO-bound,0,1,1,0,0,1,Round Robin
P647,5,9,10,IO-bound,0,1,1,0,1,0,Priority
P648,7,6,1,IO-bound,0,1,1,0,0,0,Round Robin
P649,4,8,7,CPU-bound,0,1,0,1,1,0,FCFS
P650,8,20,6,CPU-bound,0,1,0,1,0,0,FCFS
P651,15,1,2,CPU-bound,1,0,0,1,0,1,SRTF
P652,10,4,3,IO-bound,1,0,1,0,0,0,SJF
P653,15,16,7,CPU-bound,0,1,0,1,1,1,FCFS
P654,16,5,10,IO-bound,1,0,1,0,1,1,Priority
P655,17,19,8,CPU-bound,0,1,0,1,1,1,Priority
P656,7,6,7,CPU-bound,0,1,0,1,1,0,FCFS
P657,10,11,9,IO-bound,0,1,1,0,1,0,Priority
P658,5,12,10,IO-bound,0,1,1,0,1,0,Priority
P659,10,7,6,IO-bound,0,1,1,0,0,0,Round Robin
P660,19,16,9,CPU-bound,0,1,0,1,1,1,Priority
P661,16,13,1,CPU-bound,0,1,0,1,0,1,FCFS
P662,9,7,10,CPU-bound,0,1,0,1,1,0,Priority
P663,16,17,2,IO-bound,0,1,1,0,0,1,Round Robin
P664,8,1,9,CPU-bound,1,0,0,1,1,0,Priority
P665,2,11,10,CPU-bound,0,1,0,1,1,0,Priority
P666,10,17,7,IO-bound,0,1,1,0,1,0,Round Robin
P667,4,18,2,CPU-bound,0,1,0,1,0,0,FCFS
P668,4,13,3,CPU-bound,0,1,0,1,0,0,FCFS
P669,18,18,2,CPU-bound,0,1,0,1,0,1,FCFS
P670,18,7,2,IO-bound,0,1,1,0,0,1,Round Robin
P671,12,5,3,IO-bound,1,0,1,0,0,1,SRTF
P672,2,6,3,CPU-bound,0,1,0,1,0,0,FCFS
P673,14,12,4,CPU-bound,0,1,0,1,0,1,FCFS
P674,14,1,8,CPU-bound,1,0,0,1,1,1,Priority
P675,6,5,1,IO-bound,1,0,1,0,0,0,SJF
P676,6,11,3,IO-bound,0,1,1,0,0,0,Round Robin
P677,13,9,6,CPU-bound,0,1,0,1,0,1,FCFS
P678,17,6,3,IO-bound,0,1,1,0,0,1,Round Robin
P679,3,7,5,CPU-bound,0,1,0,1,0,0,FCFS
P680,3,12,3,CPU-bound,0,1,0,1,0,0,FCFS
P681,19,11,3,CPU-bound,0,1,0,1,0,1,FCFS
P682,3,1,1,CPU-bound,1,0,0,1,0,0,SJF
P683,12,11,5,CPU-bound,0,1,0,1,0,1,FCFS
P684,19,19,2,CPU-bound,0,1,0,1,0,1,FCFS
P685,17,20,7,CPU-bound,0,1,0,1,1,1,FCFS
P686,16,2,4,IO-bound,1,0,1,0,0,1,SRTF
P687,12,12,4,CPU-bound,0,1,0,1,0,1,FCFS
P688,15,10,2,IO-bound,0,1,1,0,0,1,Round Robin
P689,0,18,9,IO-bound,0,1,1,0,1,0,Priority
P690,6,5,10,CPU-bound,1,0,0,1,1,0,Priority
P691,1,8,8,IO-bound,0,1,1,0,1,0,Priority
P692,1,19,4,IO-bound,0,1,1,0,0,0,Round Robin
P693,15,3,4,IO-bound,1,0,1,0,0,1,SRTF
P694,7,20,10,IO-bound,0,1,1,0,1,0,Priority
P695,6,6,1,IO-bound,0,1,1,0,0,0,Round Robin
P696,0,20,8,CPU-bound,0,1,0,1,1,0,Priority
P697,20,5,8,IO-bound,1,0,1,0,1,1,Priority
P698,13,15,8,CPU-bound,0,1,0,1,1,1,Priority
P699,8,12,9,IO-bound,0,1,1,0,1,0,Priority
P700,12,9,2,IO-bound,0,1,1,0,0,1,Round Robin
P701,6,7,8,IO-bound,0,1,1,0,1,0,Priority
P702,20,14,1,IO-bound,0,1,1,0,0,1,Round Robin
P703,14,19,4,IO-bound,0,1,1,0,0,1,Round Robin
P704,8,4,9,IO-bound,1,0,1,0,1,0,Priority
P705,13,15,4,CPU-bound,0,1,0,1,0,1,FCFS
P706,3,5,10,IO-bound,1,0,1,0,1,0,Priority
P707,4,6,9,IO-bound,0,1,1,0,1,0,Priority
P708,17,6,1,IO-bound,0,1,1,0,0,1,Round Robin
P709,11,17,7,IO-bound,0,1,1,0,1,1,Round Robin
P710,18,17,6,IO-bound,0,1,1,0,0,1,Round Robin
P711,19,9,8,CPU-bound,0,1,0,1,1,1,Priority
P712,7,7,2,IO-bound,0,1,1,0,0,0,Round Robin
P713,17,7,2,CPU-bound,0,1,0,1,0,1,FCFS
P714,10,3,6,IO-bound,1,0,1,0,0,0,SJF
P715,13,14,5,CPU-bound,0,1,0,1,0,1,FCFS
P716,17,19,10,IO-bound,0,1,1,0,1,1,Priority
P717,14,2,2,CPU-bound,1,0,0,1,0,1,SRTF
P718,3,8,1,CPU-bound,0,1,0,1,0,0,FCFS
P719,17,16,10,IO-bound,0,1,1,0,1,1,Priority
P720,18,5,2,IO-bound,1,0,1,0,0,1,SRTF
P721,12,18,8,CPU-bound,0,1,0,1,1,1,Priority
P722,20,15,6,CPU-bound,0,1,0,1,0,1,FCFS
P723,10,12,5,CPU-bound,0,1,0,1,0,0,FCFS
P724,8,16,6,IO-bound,0,1,1,0,0,0,Round Robin
P725,5,20,10,CPU-bound,0,1,0,1,1,0,Priority
P726,12,7,7,CPU-bound,0,1,0,1,1,1,FCFS
P727,19,18,3,CPU-bound,0,1,0,1,0,1,FCFS
P728,20,5,4,IO-bound,1,0,1,0,0,1,SRTF
P729,12,14,10,CPU-bound,0,1,0,1,1,1,Priority
P730,9,1,8,CPU-bound,1,0,0,1,1,0,Priority
P731,11,7,3,IO-bound,0,1,1,0,0,1,Round Robin
P732,5,1,6,CPU-bound,1,0,0,1,0,0,SJF
P733,6,17,3,CPU-bound,0,1,0,1,0,0,FCFS
P734,3,16,9,IO-bound,0,1,1,0,1,0,Priority
P735,1,9,3,IO-bound,0,1,1,0,0,0,Round Robin
P736,18,10,10,CPU-bound,0,1,0,1,1,1,Priority
P737,6,11,6,CPU-bound,0,1,0,1,0,0,FCFS
P738,8,8,1,IO-bound,0,1,1,0,0,0,Round Robin
P739,8,17,1,IO-bound,0,1,1,0,0,0,Round Robin
P740,15,14,8,CPU-bound,0,1,0,1,1,1,Priority
P741,5,5,2,CPU-bound,1,0,0,1,0,0,SJF
P742,7,19,9,CPU-bound,0,1,0,1,1,0,Priority
P743,18,6,5,CPU-bound,0,1,0,1,0,1,FCFS
P744,14,11,2,IO-bound,0,1,1,0,0,1,Round Robin
P745,6,4,3,CPU-bound,1,0,0,1,0,0,SJF
P746,18,6,9,IO-bound,0,1,1,0,1,1,Priority
P747,7,14,1,IO-bound,0,1,1,0,0,0,Round Robin
P748,19,11,1,CPU-bound,0,1,0,1,0,1,FCFS
P749,18,12,3,CPU-bound,0,1,0,1,0,1,FCFS
P750,6,13,1,CPU-bound,0,1,0,1,0,0,FCFS
P751,5,6,8,CPU-bound,0,1,0,1,1,0,Priority
P752,15,6,9,IO-bound,0,1,1,0,1,1,Priority
P753,11,15,8,CPU-bound,0,1,0,1,1,1,Priority
P754,2,8,3,CPU-bound,0,1,0,1,0,0,FCFS
P755,12,16,4,IO-bound,0,1,1,0,0,1,Round Robin
P756,4,7,9,CPU-bound,0,1,0,1,1,0,Priority
P757,0,16,7,IO-bound,0,1,1,0,1,0,Round Robin
P758,2,3,6,CPU-bound,1,0,0,1,0,0,SJF
P759,8,2,9,IO-bound,1,0,1,0,1,0,Priority
P760,0,7,10,IO-bound,0,1,1,0,1,0,Priority
P761,1,12,8,IO-bound,0,1,1,0,1,0,Priority
P762,10,4,7,IO-bound,1,0,1,0,1,0,SJF
P763,18,16,4,IO-bound,0,1,1,0,0,1,Round Robin
P764,4,17,5,CPU-bound,0,1,0,1,0,0,FCFS
P765,12,4,4,CPU-bound,1,0,0,1,0,1,SRTF
P766,9,4,9,CPU-bound,1,0,0,1,1,0,Priority
P767,16,5,3,IO-bound,1,0,1,0,0,1,SRTF
P768,16,18,7,CPU-bound,0,1,0,1,1,1,FCFS
P769,0,7,8,IO-bound,0,1,1,0,1,0,Priority
P770,4,5,6,IO-bound,1,0,1,0,0,0,SJF
P771,15,20,8,IO-bound,0,1,1,0,1,1,Priority
P772,14,7,9,IO-bound,0,1,1,0,1,1,Priority
P773,14,10,7,CPU-bound,0,1,0,1,1,1,FCFS
P774,2,3,3,CPU-bound,1,0,0,1,0,0,SJF
P775,17,10,6,IO-bound,0,1,1,0,0,1,Round Robin
P776,3,14,8,CPU-bound,0,1,0,1,1,0,Priority
P777,2,11,5,IO-bound,0,1,1,0,0,0,Round Robin
P778,4,15,7,IO-bound,0,1,1,0,1,0,Round Robin
P779,10,18,3,CPU-bound,0,1,0,1,0,0,FCFS
P780,11,10,5,CPU-bound,0,1,0,1,0,1,FCFS
P781,15,16,9,IO-bound,0,1,1,0,1,1,Priority
P782,12,2,1,IO-bound,1,0,1,0,0,1,SRTF
P783,15,11,8,IO-bound,0,1,1,0,1,1,Priority
P784,16,19,8,CPU-bound,0,1,0,1,1,1,Priority
P785,11,7,5,IO-bound,0,1,1,0,0,1,Round Robin
P786,14,6,5,CPU-bound,0,1,0,1,0,1,FCFS
P787,11,6,7,CPU-bound,0,1,0,1,1,1,FCFS
P788,15,17,9,CPU-bound,0,1,0,1,1,1,Priority
P789,19,13,7,CPU-bound,0,1,0,1,1,1,FCFS
P790,4,17,6,CPU-bound,0,1,0,1,0,0,FCFS
P791,20,19,6,CPU-bound,0,1,0,1,0,1,FCFS
P792,6,12,6,CPU-bound,0,1,0,1,0,0,FCFS
P793,19,9,6,IO-bound,0,1,1,0,0,1,Round Robin
P794,5,9,7,CPU-bound,0,1,0,1,1,0,FCFS
P795,6,15,1,CPU-bound,0,1,0,1,0,0,FCFS
P796,7,9,2,IO-bound,0,1,1,0,0,0,Round Robin
P797,0,10,3,CPU-bound,0,1,0,1,0,0,FCFS
P798,19,13,1,CPU-bound,0,1,0,1,0,1,FCFS
P799,9,2,1,IO-bound,1,0,1,0,0,0,SJF
P800,8,16,9,CPU-bound,0,1,0,1,1,0,Priority
P801,7,14,9,CPU-bound,0,1,0,1,1,0,Priority
P802,18,18,6,IO-bound,0,1,1,0,0,1,Round Robin
P803,13,18,5,CPU-bound,0,1,0,1,0,1,FCFS
P804,9,15,3,IO-bound,0,1,1,0,0,0,Round Robin
P805,7,2,7,IO-bound,1,0,1,0,1,0,SJF
P806,17,18,1,IO-bound,0,1,1,0,0,1,Round Robin
P807,14,14,5,IO-bound,0,1,1,0,0,1,Round Robin
P808,19,18,4,IO-bound,0,1,1,0,0,1,Round Robin
P809,3,15,4,IO-bound,0,1,1,0,0,0,Round Robin
P810,1,17,9,IO-bound,0,1,1,0,1,0,Priority
P811,20,6,10,CPU-bound,0,1,0,1,1,1,Priority
P812,5,20,8,IO-bound,0,1,1,0,1,0,Priority
P813,0,11,1,CPU-bound,0,1,0,1,0,0,FCFS
P814,20,8,2,IO-bound,0,1,1,0,0,1,Round Robin
P815,17,12,6,IO-bound,0,1,1,0,0,1,Round Robin
P816,0,1,7,CPU-bound,1,0,0,1,1,0,SJF
P817,16,6,1,IO-bound,0,1,1,0,0,1,Round Robin
P818,8,4,3,IO-bound,1,0,1,0,0,0,SJF
P819,20,3,3,CPU-bound,1,0,0,1,0,1,SRTF
P820,15,4,10,CPU-bound,1,0,0,1,1,1,Priority
P821,16,7,1,CPU-bound,0,1,0,1,0,1,FCFS
P822,5,7,3,CPU-bound,0,1,0,1,0,0,FCFS
P823,20,12,4,CPU-bound,0,1,0,1,0,1,FCFS
P824,5,12,8,CPU-bound,0,1,0,1,1,0,Priority
P825,6,13,9,IO-bound,0,1,1,0,1,0,Priority
P826,12,19,6,IO-bound,0,1,1,0,0,1,Round Robin
P827,15,8,8,CPU-bound,0,1,0,1,1,1,Priority
P828,10,11,6,CPU-bound,0,1,0,1,0,0,FCFS
P829,19,9,7,CPU-bound,0,1,0,1,1,1,FCFS
P830,16,17,5,IO-bound,0,1,1,0,0,1,Round Robin
P831,12,11,1,CPU-bound,0,1,0,1,0,1,FCFS
P832,17,18,6,IO-bound,0,1,1,0,0,1,Round Robin
P833,17,3,6,CPU-bound,1,0,0,1,0,1,SRTF
P834,9,14,10,IO-bound,0,1,1,0,1,0,Priority
P835,8,4,2,IO-bound,1,0,1,0,0,0,SJF
P836,0,15,2,IO-bound,0,1,1,0,0,0,Round Robin
P837,5,5,2,CPU-bound,1,0,0,1,0,0,SJF
P838,16,6,7,CPU-bound,0,1,0,1,1,1,FCFS
P839,3,11,10,IO-bound,0,1,1,0,1,0,Priority
P840,2,6,5,CPU-bound,0,1,0,1,0,0,FCFS
P841,20,17,10,CPU-bound,0,1,0,1,1,1,Priority
P842,11,14,9,IO-bound,0,1,1,0,1,1,Priority
P843,7,17,10,CPU-bound,0,1,0,1,1,0,Priority
P844,14,5,6,IO-bound,1,0,1,0,0,1,SRTF
P845,13,20,8,CPU-bound,0,1,0,1,1,1,Priority
P846,11,17,10,IO-bound,0,1,1,0,1,1,Priority
P847,18,16,2,CPU-bound,0,1,0,1,0,1,FCFS
P848,15,16,6,CPU-bound,0,1,0,1,0,1,FCFS
P849,0,5,8,IO-bound,1,0,1,0,1,0,Priority
P850,14,1,10,CPU-bound,1,0,0,1,1,1,Priority
P851,2,2,4,IO-bound,1,0,1,0,0,0,SJF
P852,13,5,9,CPU-bound,1,0,0,1,1,1,Priority
P853,3,7,7,CPU-bound,0,1,0,1,1,0,FCFS
P854,6,6,8,CPU-bound,0,1,0,1,1,0,Priority
P855,1,7,4,IO-bound,0,1,1,0,0,0,Round Robin
P856,3,8,9,IO-bound,0,1,1,0,1,0,Priority
P857,18,12,7,CPU-bound,0,1,0,1,1,1,FCFS
P858,3,4,8,IO-bound,1,0,1,0,1,0,Priority
