process_id,arrival_time,burst_time,priority,process_type,short_job,long_job,io_flag,cpu_flag,high_priority,dynamic_arrival,best_algorithm
P428,13,3,2,IO-bound,1,0,1,0,0,1,SRTF
P429,8,19,9,IO-bound,0,1,1,0,1,0,Priority
P430,9,17,4,IO-bound,0,1,1,0,0,0,FCFS
P431,11,20,6,IO-bound,0,1,1,0,0,1,Priority
P432,8,20,10,CPU-bound,0,1,0,1,1,0,Priority
P433,15,7,8,CPU-bound,0,1,0,1,1,1,Priority
P434,14,1,7,IO-bound,1,0,1,0,1,1,SJF
P435,10,17,6,IO-bound,0,1,1,0,0,0,Round Robin
P436,18,17,10,IO-bound,0,1,1,0,1,1,Priority
P437,15,5,10,IO-bound,1,0,1,0,1,1,Priority
P438,16,10,6,IO-bound,0,1,1,0,0,1,Round Robin
P439,6,19,6,IO-bound,0,1,1,0,0,0,Round Robin
P440,20,9,2,CPU-bound,0,1,0,1,0,1,Round Robin
P441,2,4,7,IO-bound,1,0,1,0,1,0,SJF
P442,11,12,4,CPU-bound,0,1,0,1,0,1,FCFS
P443,12,13,1,IO-bound,0,1,1,0,0,1,FCFS
P444,10,4,10,IO-bound,1,0,1,0,1,0,Priority
P445,12,15,10,IO-bound,0,1,1,0,1,1,Priority
P446,12,14,4,IO-bound,0,1,1,0,0,1,FCFS
P447,18,10,1,IO-bound,0,1,1,0,0,1,Round Robin
P448,7,8,8,CPU-bound,0,1,0,1,1,0,Round Robin
P449,9,2,1,CPU-bound,1,0,0,1,0,0,SJF
P450,13,4,10,IO-bound,1,0,1,0,1,1,Priority
P451,5,8,4,IO-bound,0,1,1,0,0,0,Round Robin
P452,17,12,10,CPU-bound,0,1,0,1,1,1,Priority
P453,19,14,5,IO-bound,0,1,1,0,0,1,Priority
P454,14,20,2,CPU-bound,0,1,0,1,0,1,FCFS
P455,12,14,10,CPU-bound,0,1,0,1,1,1,Priority
P456,9,9,1,CPU-bound,0,1,0,1,0,0,SJF
P457,0,11,5,IO-bound,0,1,1,0,0,0,FCFS
P458,0,18,7,IO-bound,0,1,1,0,1,0,FCFS
P459,3,4,1,CPU-bound,1,0,0,1,0,0,SJF
P460,17,15,7,CPU-bound,0,1,0,1,1,1,FCFS
P461,14,20,7,IO-bound,0,1,1,0,1,1,FCFS
P462,16,5,5,CPU-bound,1,0,0,1,0,1,Round Robin
P463,19,2,5,CPU-bound,1,0,0,1,0,1,SRTF
P464,6,19,1,CPU-bound,0,1,0,1,0,0,FCFS
P465,19,8,7,IO-bound,0,1,1,0,1,1,Round Robin
P466,6,13,5,CPU-bound,0,1,0,1,0,0,FCFS
P467,10,9,1,IO-bound,0,1,1,0,0,0,FCFS
P468,4,6,9,IO-bound,0,1,1,0,1,0,Round Robin
P469,20,18,6,IO-bound,0,1,1,0,0,1,Round Robin
P470,1,2,10,CPU-bound,1,0,0,1,1,0,Round Robin
P471,0,14,9,IO-bound,0,1,1,0,1,0,Priority
P472,1,1,6,CPU-bound,1,0,0,1,0,0,SJF
P473,3,20,10,CPU-bound,0,1,0,1,1,0,Priority
P474,16,17,2,CPU-bound,0,1,0,1,0,1,Round Robin
P475,19,16,8,CPU-bound,0,1,0,1,1,1,Priority
P476,6,6,4,IO-bound,0,1,1,0,0,0,FCFS
P477,13,5,5,IO-bound,1,0,1,0,0,1,SRTF
P478,15,20,3,CPU-bound,0,1,0,1,0,1,FCFS
P479,12,4,1,CPU-bound,1,0,0,1,0,1,SRTF
P480,18,10,7,IO-bound,0,1,1,0,1,1,FCFS
P481,9,12,7,CPU-bound,0,1,0,1,1,0,FCFS
P482,6,18,2,CPU-bound,0,1,0,1,0,0,FCFS
P483,14,8,3,IO-bound,0,1,1,0,0,1,Round Robin
P484,3,16,5,IO-bound,0,1,1,0,0,0,Round Robin
P485,3,18,4,CPU-bound,0,1,0,1,0,0,SJF
P486,10,11,4,CPU-bound,0,1,0,1,0,0,FCFS
P487,17,12,4,CPU-bound,0,1,0,1,0,1,Round Robin
P488,20,14,2,IO-bound,0,1,1,0,0,1,Round Robin
P489,2,16,10,CPU-bound,0,1,0,1,1,0,Round Robin
P490,19,2,1,IO-bound,1,0,1,0,0,1,SRTF
P491,0,19,7,IO-bound,0,1,1,0,1,0,Round Robin
P492,1,13,2,CPU-bound,0,1,0,1,0,0,Round Robin
P493,11,18,7,CPU-bound,0,1,0,1,1,1,FCFS
P494,0,20,8,IO-bound,0,1,1,0,1,0,Priority
P495,13,8,6,CPU-bound,0,1,0,1,0,1,FCFS
P496,19,17,7,IO-bound,0,1,1,0,1,1,Round Robin
P497,17,2,4,CPU-bound,1,0,0,1,0,1,SJF
P498,16,13,5,IO-bound,0,1,1,0,0,1,FCFS
P499,6,4,5,CPU-bound,1,0,0,1,0,0,Round Robin
P500,18,4,9,IO-bound,1,0,1,0,1,1,Priority
P501,2,11,9,IO-bound,0,1,1,0,1,0,Priority
P502,12,13,3,IO-bound,0,1,1,0,0,1,Round Robin
P503,11,2,8,IO-bound,1,0,1,0,1,1,Priority
P504,2,19,6,CPU-bound,0,1,0,1,0,0,SJF
P505,18,17,7,IO-bound,0,1,1,0,1,1,Round Robin
P506,16,8,5,IO-bound,0,1,1,0,0,1,Round Robin
P507,9,12,5,IO-bound,0,1,1,0,0,0,Round Robin
P508,14,11,5,CPU-bound,0,1,0,1,0,1,FCFS
P509,20,6,6,CPU-bound,0,1,0,1,0,1,FCFS
P510,6,6,4,IO-bound,0,1,1,0,0,0,Round Robin
P511,15,5,3,IO-bound,1,0,1,0,0,1,Round Robin
P512,8,2,10,CPU-bound,1,0,0,1,1,0,Priority
P513,8,7,7,CPU-bound,0,1,0,1,1,0,Round Robin
P514,3,9,1,CPU-bound,0,1,0,1,0,0,Round Robin
P515,1,1,4,IO-bound,1,0,1,0,0,0,SJF
P516,17,7,10,IO-bound,0,1,1,0,1,1,Round Robin
P517,4,13,5,IO-bound,0,1,1,0,0,0,FCFS
P518,9,1,5,IO-bound,1,0,1,0,0,0,SJF
P519,0,18,10,IO-bound,0,1,1,0,1,0,Priority
P520,13,14,3,IO-bound,0,1,1,0,0,1,Priority
P521,10,16,9,IO-bound,0,1,1,0,1,0,Priority
P522,13,15,2,CPU-bound,0,1,0,1,0,1,FCFS
P523,8,11,3,IO-bound,0,1,1,0,0,0,Round Robin
P524,12,20,5,CPU-bound,0,1,0,1,0,1,Round Robin
P525,10,2,8,IO-bound,1,0,1,0,1,0,Priority
P526,6,13,6,IO-bound,0,1,1,0,0,0,Round Robin
P527,11,5,8,IO-bound,1,0,1,0,1,1,Priority
P528,17,5,2,CPU-bound,1,0,0,1,0,1,SJF
P529,11,5,10,IO-bound,1,0,1,0,1,1,Round Robin
P530,11,2,4,CPU-bound,1,0,0,1,0,1,SJF
P531,2,10,8,CPU-bound,0,1,0,1,1,0,Priority
P532,19,12,10,CPU-bound,0,1,0,1,1,1,Round Robin
P533,10,3,4,CPU-bound,1,0,0,1,0,0,FCFS
P534,8,15,4,CPU-bound,0,1,0,1,0,0,Round Robin
P535,10,18,7,IO-bound,0,1,1,0,1,0,FCFS
P536,10,7,7,IO-bound,0,1,1,0,1,0,Round Robin
P537,1,2,2,IO-bound,1,0,1,0,0,0,SJF
P538,0,14,7,CPU-bound,0,1,0,1,1,0,SJF
P539,14,2,2,IO-bound,1,0,1,0,0,1,SRTF
P540,7,20,6,IO-bound,0,1,1,0,0,0,Round Robin
P541,8,15,9,IO-bound,0,1,1,0,1,0,Round Robin
P542,10,2,4,CPU-bound,1,0,0,1,0,0,Round Robin
P543,9,15,8,IO-bound,0,1,1,0,1,0,Round Robin
P544,11,10,4,CPU-bound,0,1,0,1,0,1,FCFS
P545,14,17,8,IO-bound,0,1,1,0,1,1,Priority
P546,16,18,5,IO-bound,0,1,1,0,0,1,Round Robin
P547,4,2,3,IO-bound,1,0,1,0,0,0,Round Robin
P548,1,1,2,IO-bound,1,0,1,0,0,0,SJF
P549,17,12,1,IO-bound,0,1,1,0,0,1,FCFS
P550,15,4,7,CPU-bound,1,0,0,1,1,1,SRTF
P551,8,20,5,CPU-bound,0,1,0,1,0,0,FCFS
P552,10,6,4,CPU-bound,0,1,0,1,0,0,FCFS
P553,1,14,5,IO-bound,0,1,1,0,0,0,Round Robin
P554,10,19,6,CPU-bound,0,1,0,1,0,0,Round Robin
P555,15,12,2,IO-bound,0,1,1,0,0,1,Round Robin
P556,19,8,3,CPU-bound,0,1,0,1,0,1,FCFS
P557,20,9,2,CPU-bound,0,1,0,1,0,1,FCFS
P558,11,11,5,IO-bound,0,1,1,0,0,1,FCFS
P559,16,6,10,CPU-bound,0,1,0,1,1,1,SJF
P560,2,16,10,CPU-bound,0,1,0,1,1,0,Priority
P561,9,10,7,IO-bound,0,1,1,0,1,0,Round Robin
P562,19,8,2,CPU-bound,0,1,0,1,0,1,Round Robin
P563,20,11,10,IO-bound,0,1,1,0,1,1,SJF
P564,18,12,6,IO-bound,0,1,1,0,0,1,Round Robin
P565,10,18,7,CPU-bound,0,1,0,1,1,0,Round Robin
P566,20,4,10,CPU-bound,1,0,0,1,1,1,SJF
P567,13,18,4,CPU-bound,0,1,0,1,0,1,FCFS
P568,20,14,5,IO-bound,0,1,1,0,0,1,FCFS
P569,19,1,1,IO-bound,1,0,1,0,0,1,SRTF
P570,14,15,9,CPU-bound,0,1,0,1,1,1,Priority
P571,9,10,10,IO-bound,0,1,1,0,1,0,Round Robin
P572,5,14,6,CPU-bound,0,1,0,1,0,0,FCFS
P573,14,18,2,CPU-bound,0,1,0,1,0,1,FCFS
P574,20,1,1,IO-bound,1,0,1,0,0,1,SRTF
P575,11,5,4,IO-bound,1,0,1,0,0,1,SRTF
P576,20,6,5,CPU-bound,0,1,0,1,0,1,FCFS
P577,14,7,8,IO-bound,0,1,1,0,1,1,Priority
P578,5,18,10,CPU-bound,0,1,0,1,1,0,SJF
P579,11,16,1,IO-bound,0,1,1,0,0,1,Priority
P580,9,8,6,IO-bound,0,1,1,0,0,0,FCFS
P581,16,16,5,CPU-bound,0,1,0,1,0,1,FCFS
P582,7,15,7,IO-bound,0,1,1,0,1,0,Priority
P583,8,7,6,CPU-bound,0,1,0,1,0,0,FCFS
P584,5,14,2,CPU-bound,0,1,0,1,0,0,SJF
P585,8,11,5,CPU-bound,0,1,0,1,0,0,FCFS
P586,14,3,7,IO-bound,1,0,1,0,1,1,SRTF
P587,20,18,7,IO-bound,0,1,1,0,1,1,FCFS
P588,9,12,4,IO-bound,0,1,1,0,0,0,FCFS
P589,17,5,4,CPU-bound,1,0,0,1,0,1,Round Robin
P590,12,10,4,CPU-bound,0,1,0,1,0,1,Round Robin
P591,3,20,2,IO-bound,0,1,1,0,0,0,Round Robin
P592,7,1,1,IO-bound,1,0,1,0,0,0,SJF
P593,0,18,4,CPU-bound,0,1,0,1,0,0,SJF
P594,14,19,9,IO-bound,0,1,1,0,1,1,Priority
P595,1,3,8,CPU-bound,1,0,0,1,1,0,Priority
P596,15,13,9,CPU-bound,0,1,0,1,1,1,Priority
P597,15,8,1,CPU-bound,0,1,0,1,0,1,FCFS
P598,15,18,3,IO-bound,0,1,1,0,0,1,FCFS
P599,5,16,3,CPU-bound,0,1,0,1,0,0,FCFS
P600,12,7,10,CPU-bound,0,1,0,1,1,1,Priority
P601,2,3,4,CPU-bound,1,0,0,1,0,0,FCFS
P602,0,15,7,IO-bound,0,1,1,0,1,0,Round Robin
P603,19,3,7,CPU-bound,1,0,0,1,1,1,SRTF
P604,10,10,1,IO-bound,0,1,1,0,0,0,Round Robin
P605,15,13,5,CPU-bound,0,1,0,1,0,1,FCFS
P606,1,8,6,IO-bound,0,1,1,0,0,0,Round Robin
P607,16,10,2,IO-bound,0,1,1,0,0,1,Round Robin
P608,14,13,6,CPU-bound,0,1,0,1,0,1,Round Robin
P609,12,3,9,CPU-bound,1,0,0,1,1,1,Priority
P610,18,18,5,CPU-bound,0,1,0,1,0,1,FCFS
P611,2,15,7,IO-bound,0,1,1,0,1,0,FCFS
P612,19,12,4,IO-bound,0,1,1,0,0,1,FCFS
P613,10,7,10,IO-bound,0,1,1,0,1,0,Priority
P614,19,4,2,IO-bound,1,0,1,0,0,1,SJF
P615,20,14,1,CPU-bound,0,1,0,1,0,1,Round Robin
P616,10,4,5,IO-bound,1,0,1,0,0,0,FCFS
P617,14,5,9,IO-bound,1,0,1,0,1,1,Priority
P618,14,10,8,IO-bound,0,1,1,0,1,1,SJF
P619,7,19,5,IO-bound,0,1,1,0,0,0,Round Robin
P620,6,7,10,CPU-bound,0,1,0,1,1,0,Priority
P621,7,2,8,CPU-bound,1,0,0,1,1,0,Priority
P622,13,7,2,CPU-bound,0,1,0,1,0,1,FCFS
P623,3,18,2,CPU-bound,0,1,0,1,0,0,FCFS
P624,19,17,1,IO-bound,0,1,1,0,0,1,Round Robin
P625,0,10,9,IO-bound,0,1,1,0,1,0,Priority
P626,11,17,9,CPU-bound,0,1,0,1,1,1,Priority
P627,12,10,8,CPU-bound,0,1,0,1,1,1,Priority
P628,12,19,5,IO-bound,0,1,1,0,0,1,Round Robin
P629,7,12,5,CPU-bound,0,1,0,1,0,0,FCFS
P630,10,14,1,IO-bound,0,1,1,0,0,0,FCFS
P631,2,4,9,IO-bound,1,0,1,0,1,0,Priority
P632,1,9,5,CPU-bound,0,1,0,1,0,0,Round Robin
P633,6,14,5,CPU-bound,0,1,0,1,0,0,FCFS
P634,8,18,2,CPU-bound,0,1,0,1,0,0,Round Robin
P635,19,4,9,IO-bound,1,0,1,0,1,1,Round Robin
P636,0,8,10,IO-bound,0,1,1,0,1,0,Priority
P637,8,10,2,IO-bound,0,1,1,0,0,0,Round Robin
P638,0,4,5,CPU-bound,1,0,0,1,0,0,FCFS
P639,1,15,10,CPU-bound,0,1,0,1,1,0,Priority
P640,15,17,2,CPU-bound,0,1,0,1,0,1,Round Robin
P641,2,11,5,CPU-bound,0,1,0,1,0,0,FCFS
P642,0,1,9,IO-bound,1,0,1,0,1,0,Priority
P643,17,6,5,IO-bound,0,1,1,0,0,1,Round Robin
P644,10,13,8,IO-bound,0,1,1,0,1,0,Priority
P645,1,9,4,IO-bound,0,1,1,0,0,0,FCFS
P646,7,20,10,IO-bound,0,1,1,0,1,0,Priority
P647,20,8,2,CPU-bound,0,1,0,1,0,1,Round Robin
P648,6,10,8,CPU-bound,0,1,0,1,1,0,Priority
P649,9,12,9,CPU-bound,0,1,0,1,1,0,Round Robin
P650,14,2,5,CPU-bound,1,0,0,1,0,1,SJF
P651,16,12,9,CPU-bound,0,1,0,1,1,1,Priority
P652,3,8,7,CPU-bound,0,1,0,1,1,0,FCFS
P653,18,8,10,CPU-bound,0,1,0,1,1,1,Round Robin
P654,13,8,6,CPU-bound,0,1,0,1,0,1,Round Robin
P655,20,2,5,CPU-bound,1,0,0,1,0,1,SRTF
P656,3,11,1,CPU-bound,0,1,0,1,0,0,FCFS
P657,4,10,8,CPU-bound,0,1,0,1,1,0,Priority
P658,11,6,5,IO-bound,0,1,1,0,0,1,FCFS
P659,10,11,4,CPU-bound,0,1,0,1,0,0,FCFS
P660,8,11,1,CPU-bound,0,1,0,1,0,0,SJF
P661,15,16,5,IO-bound,0,1,1,0,0,1,FCFS
P662,12,18,6,IO-bound,0,1,1,0,0,1,Round Robin
P663,5,20,9,IO-bound,0,1,1,0,1,0,Priority
P664,10,3,2,IO-bound,1,0,1,0,0,0,FCFS
P665,0,5,4,CPU-bound,1,0,0,1,0,0,SJF
P666,19,16,9,IO-bound,0,1,1,0,1,1,Round Robin
P667,8,1,4,CPU-bound,1,0,0,1,0,0,SJF
P668,13,7,4,CPU-bound,0,1,0,1,0,1,FCFS
P669,16,5,6,IO-bound,1,0,1,0,0,1,SJF
P670,0,6,10,IO-bound,0,1,1,0,1,0,Priority
P671,3,10,10,IO-bound,0,1,1,0,1,0,Priority
P672,14,11,8,CPU-bound,0,1,0,1,1,1,Priority
P673,18,10,6,IO-bound,0,1,1,0,0,1,Round Robin
P674,4,8,2,IO-bound,0,1,1,0,0,0,Round Robin
P675,13,17,9,IO-bound,0,1,1,0,1,1,Priority
P676,16,9,4,IO-bound,0,1,1,0,0,1,Round Robin
P677,13,4,5,CPU-bound,1,0,0,1,0,1,SRTF
P678,7,17,1,IO-bound,0,1,1,0,0,0,Round Robin
P679,4,15,8,CPU-bound,0,1,0,1,1,0,Round Robin
P680,16,19,2,IO-bound,0,1,1,0,0,1,FCFS
P681,12,20,7,CPU-bound,0,1,0,1,1,1,FCFS
P682,14,18,10,CPU-bound,0,1,0,1,1,1,Priority
P683,4,6,2,IO-bound,0,1,1,0,0,0,Round Robin
P684,7,10,1,CPU-bound,0,1,0,1,0,0,SJF
P685,5,10,1,CPU-bound,0,1,0,1,0,0,FCFS
P686,20,12,1,CPU-bound,0,1,0,1,0,1,Round Robin
P687,8,20,7,CPU-bound,0,1,0,1,1,0,Round Robin
P688,15,13,2,CPU-bound,0,1,0,1,0,1,FCFS
P689,20,12,1,IO-bound,0,1,1,0,0,1,FCFS
P690,0,20,6,CPU-bound,0,1,0,1,0,0,Round Robin
P691,2,5,6,CPU-bound,1,0,0,1,0,0,SJF
P692,4,18,2,CPU-bound,0,1,0,1,0,0,SJF
P693,10,15,5,CPU-bound,0,1,0,1,0,0,FCFS
P694,9,12,3,CPU-bound,0,1,0,1,0,0,Round Robin
P695,19,7,2,CPU-bound,0,1,0,1,0,1,SJF
P696,2,15,8,IO-bound,0,1,1,0,1,0,Priority
P697,14,4,3,IO-bound,1,0,1,0,0,1,SRTF
P698,16,1,5,CPU-bound,1,0,0,1,0,1,SRTF
P699,7,17,10,CPU-bound,0,1,0,1,1,0,Priority
P700,5,12,2,IO-bound,0,1,1,0,0,0,Round Robin
P701,19,15,10,CPU-bound,0,1,0,1,1,1,Round Robin
P702,4,17,10,IO-bound,0,1,1,0,1,0,Priority
P703,15,10,9,CPU-bound,0,1,0,1,1,1,Priority
P704,15,12,3,CPU-bound,0,1,0,1,0,1,FCFS
P705,12,8,6,IO-bound,0,1,1,0,0,1,FCFS
P706,2,14,8,IO-bound,0,1,1,0,1,0,Priority
P707,18,16,3,IO-bound,0,1,1,0,0,1,Round Robin
P708,3,7,6,CPU-bound,0,1,0,1,0,0,Round Robin
P709,18,12,8,IO-bound,0,1,1,0,1,1,Priority
P710,7,3,1,CPU-bound,1,0,0,1,0,0,Round Robin
P711,7,13,9,IO-bound,0,1,1,0,1,0,Priority
P712,8,15,4,IO-bound,0,1,1,0,0,0,Round Robin
P713,19,14,6,IO-bound,0,1,1,0,0,1,Round Robin
P714,13,1,10,CPU-bound,1,0,0,1,1,1,Priority
P715,12,18,10,IO-bound,0,1,1,0,1,1,Round Robin
P716,19,9,3,IO-bound,0,1,1,0,0,1,FCFS
P717,0,20,9,IO-bound,0,1,1,0,1,0,Round Robin
P718,1,20,6,IO-bound,0,1,1,0,0,0,FCFS
P719,6,20,8,CPU-bound,0,1,0,1,1,0,Priority
P720,17,15,9,CPU-bound,0,1,0,1,1,1,Priority
P721,20,6,2,IO-bound,0,1,1,0,0,1,Round Robin
P722,7,17,4,IO-bound,0,1,1,0,0,0,Round Robin
P723,7,15,2,IO-bound,0,1,1,0,0,0,Priority
P724,10,18,1,CPU-bound,0,1,0,1,0,0,FCFS
P725,12,10,10,CPU-bound,0,1,0,1,1,1,Priority
P726,12,9,2,CPU-bound,0,1,0,1,0,1,FCFS
P727,15,2,8,IO-bound,1,0,1,0,1,1,SJF
P728,16,15,10,CPU-bound,0,1,0,1,1,1,Round Robin
P729,5,6,10,IO-bound,0,1,1,0,1,0,Priority
P730,1,10,3,IO-bound,0,1,1,0,0,0,FCFS
P731,19,13,10,IO-bound,0,1,1,0,1,1,Priority
P732,9,1,5,IO-bound,1,0,1,0,0,0,FCFS
P733,8,8,6,IO-bound,0,1,1,0,0,0,Round Robin
P734,0,14,6,CPU-bound,0,1,0,1,0,0,FCFS
P735,10,12,7,IO-bound,0,1,1,0,1,0,Round Robin
P736,5,8,6,IO-bound,0,1,1,0,0,0,Round Robin
P737,2,2,2,CPU-bound,1,0,0,1,0,0,FCFS
P738,11,12,10,CPU-bound,0,1,0,1,1,1,Priority
P739,14,1,6,IO-bound,1,0,1,0,0,1,SRTF
P740,15,14,2,IO-bound,0,1,1,0,0,1,Round Robin
P741,0,7,4,IO-bound,0,1,1,0,0,0,Round Robin
P742,14,1,3,CPU-bound,1,0,0,1,0,1,SRTF
P743,12,6,3,CPU-bound,0,1,0,1,0,1,SJF
P744,5,9,10,IO-bound,0,1,1,0,1,0,Priority
P745,6,14,6,CPU-bound,0,1,0,1,0,0,FCFS
P746,20,17,5,IO-bound,0,1,1,0,0,1,Round Robin
P747,20,9,4,CPU-bound,0,1,0,1,0,1,Round Robin
P748,4,19,9,CPU-bound,0,1,0,1,1,0,Priority
P749,6,1,10,IO-bound,1,0,1,0,1,0,Priority
P750,15,20,1,CPU-bound,0,1,0,1,0,1,FCFS
P751,0,19,9,IO-bound,0,1,1,0,1,0,SJF
P752,20,4,9,IO-bound,1,0,1,0,1,1,Priority
P753,2,8,3,CPU-bound,0,1,0,1,0,0,FCFS
P754,18,16,8,CPU-bound,0,1,0,1,1,1,SJF
P755,5,14,3,CPU-bound,0,1,0,1,0,0,FCFS
P756,12,2,7,CPU-bound,1,0,0,1,1,1,SRTF
P757,12,11,9,CPU-bound,0,1,0,1,1,1,Priority
P758,10,18,5,CPU-bound,0,1,0,1,0,0,Round Robin
P759,18,19,5,IO-bound,0,1,1,0,0,1,Round Robin
P760,10,6,9,CPU-bound,0,1,0,1,1,0,Round Robin
P761,13,17,6,IO-bound,0,1,1,0,0,1,Round Robin
P762,4,1,5,IO-bound,1,0,1,0,0,0,SJF
P763,12,19,1,IO-bound,0,1,1,0,0,1,Priority
P764,18,19,5,CPU-bound,0,1,0,1,0,1,FCFS
P765,1,6,2,IO-bound,0,1,1,0,0,0,Priority
P766,15,20,10,IO-bound,0,1,1,0,1,1,Priority
P767,0,9,7,IO-bound,0,1,1,0,1,0,Round Robin
P768,7,20,6,IO-bound,0,1,1,0,0,0,FCFS
P769,16,14,1,CPU-bound,0,1,0,1,0,1,FCFS
P770,16,14,4,IO-bound,0,1,1,0,0,1,Round Robin
P771,8,1,2,CPU-bound,1,0,0,1,0,0,FCFS
P772,6,5,5,IO-bound,1,0,1,0,0,0,SJF
P773,4,8,2,CPU-bound,0,1,0,1,0,0,SJF
P774,11,2,2,CPU-bound,1,0,0,1,0,1,SRTF
P775,16,17,10,CPU-bound,0,1,0,1,1,1,Priority
P776,2,1,6,CPU-bound,1,0,0,1,0,0,SJF
P777,1,1,7,IO-bound,1,0,1,0,1,0,SJF
P778,17,14,5,IO-bound,0,1,1,0,0,1,Round Robin
P779,12,11,4,CPU-bound,0,1,0,1,0,1,FCFS
P780,13,3,6,CPU-bound,1,0,0,1,0,1,SJF
P781,9,1,9,IO-bound,1,0,1,0,1,0,Priority
P782,10,8,4,CPU-bound,0,1,0,1,0,0,FCFS
P783,14,9,10,CPU-bound,0,1,0,1,1,1,Priority
P784,11,3,3,CPU-bound,1,0,0,1,0,1,SRTF
P785,17,10,2,CPU-bound,0,1,0,1,0,1,FCFS
P786,12,12,4,CPU-bound,0,1,0,1,0,1,Round Robin
P787,15,10,8,CPU-bound,0,1,0,1,1,1,Round Robin
P788,20,8,10,IO-bound,0,1,1,0,1,1,SJF
P789,16,9,4,IO-bound,0,1,1,0,0,1,Round Robin
P790,5,5,8,CPU-bound,1,0,0,1,1,0,SJF
P791,7,19,9,CPU-bound,0,1,0,1,1,0,Priority
P792,17,5,5,IO-bound,1,0,1,0,0,1,SRTF
P793,6,20,7,IO-bound,0,1,1,0,1,0,Round Robin
P794,7,5,3,IO-bound,1,0,1,0,0,0,FCFS
P795,11,5,1,CPU-bound,1,0,0,1,0,1,SRTF
P796,14,7,8,IO-bound,0,1,1,0,1,1,SJF
P797,10,12,4,IO-bound,0,1,1,0,0,0,Round Robin
P798,0,14,1,IO-bound,0,1,1,0,0,0,Round Robin
P799,19,1,10,IO-bound,1,0,1,0,1,1,Priority
P800,15,1,9,IO-bound,1,0,1,0,1,1,Priority
P801,1,9,6,IO-bound,0,1,1,0,0,0,FCFS
P802,0,7,4,IO-bound,0,1,1,0,0,0,Round Robin
P803,5,13,1,CPU-bound,0,1,0,1,0,0,FCFS
P804,2,17,10,CPU-bound,0,1,0,1,1,0,SJF
P805,7,17,7,CPU-bound,0,1,0,1,1,0,Round Robin
P806,7,3,3,IO-bound,1,0,1,0,0,0,Round Robin
P807,19,16,4,CPU-bound,0,1,0,1,0,1,FCFS
P808,0,7,6,IO-bound,0,1,1,0,0,0,FCFS
P809,18,13,6,IO-bound,0,1,1,0,0,1,FCFS
P810,8,12,7,CPU-bound,0,1,0,1,1,0,Round Robin
P811,18,17,10,CPU-bound,0,1,0,1,1,1,Priority
P812,20,13,3,CPU-bound,0,1,0,1,0,1,Round Robin
P813,16,1,7,IO-bound,1,0,1,0,1,1,SRTF
P814,14,11,7,IO-bound,0,1,1,0,1,1,Round Robin
P815,11,3,2,CPU-bound,1,0,0,1,0,1,Round Robin
P816,17,6,2,IO-bound,0,1,1,0,0,1,Round Robin
P817,3,20,3,IO-bound,0,1,1,0,0,0,Round Robin
P818,1,6,9,CPU-bound,0,1,0,1,1,0,Priority
P819,11,2,8,IO-bound,1,0,1,0,1,1,Priority
P820,0,1,10,IO-bound,1,0,1,0,1,0,Priority
P821,15,2,1,CPU-bound,1,0,0,1,0,1,Round Robin
P822,5,17,2,IO-bound,0,1,1,0,0,0,Round Robin
P823,20,8,1,IO-bound,0,1,1,0,0,1,Priority
P824,2,2,6,CPU-bound,1,0,0,1,0,0,FCFS
P825,0,19,9,CPU-bound,0,1,0,1,1,0,Round Robin
P826,3,15,7,IO-bound,0,1,1,0,1,0,Round Robin
P827,9,16,4,CPU-bound,0,1,0,1,0,0,Round Robin
P828,17,4,7,IO-bound,1,0,1,0,1,1,SRTF
P829,19,19,3,CPU-bound,0,1,0,1,0,1,FCFS
P830,2,13,9,CPU-bound,0,1,0,1,1,0,Round Robin
P831,10,10,10,CPU-bound,0,1,0,1,1,0,Priority
P832,14,1,9,IO-bound,1,0,1,0,1,1,Round Robin
P833,20,6,9,CPU-bound,0,1,0,1,1,1,Priority
P834,18,14,9,IO-bound,0,1,1,0,1,1,Round Robin
P835,9,7,2,IO-bound,0,1,1,0,0,0,Round Robin
P836,1,2,9,IO-bound,1,0,1,0,1,0,Priority
P837,14,17,7,IO-bound,0,1,1,0,1,1,Round Robin
P838,12,8,10,IO-bound,0,1,1,0,1,1,Priority
P839,7,16,5,IO-bound,0,1,1,0,0,0,Round Robin
P840,20,10,6,CPU-bound,0,1,0,1,0,1,SJF
P841,0,17,2,CPU-bound,0,1,0,1,0,0,Round Robin
P842,6,14,5,IO-bound,0,1,1,0,0,0,Round Robin
P843,7,17,6,CPU-bound,0,1,0,1,0,0,FCFS
P844,0,4,6,IO-bound,1,0,1,0,0,0,SJF
P845,18,3,7,CPU-bound,1,0,0,1,1,1,Round Robin
P846,19,15,2,IO-bound,0,1,1,0,0,1,Round Robin
P847,2,1,4,IO-bound,1,0,1,0,0,0,SJF
P848,15,15,6,IO-bound,0,1,1,0,0,1,Round Robin
P849,6,18,9,IO-bound,0,1,1,0,1,0,Priority
P850,17,5,3,IO-bound,1,0,1,0,0,1,SRTF
P851,15,10,1,CPU-bound,0,1,0,1,0,1,FCFS
P852,16,4,8,CPU-bound,1,0,0,1,1,1,Round Robin
P853,1,15,6,IO-bound,0,1,1,0,0,0,FCFS
P854,10,18,3,CPU-bound,0,1,0,1,0,0,Round Robin
P855,10,16,5,IO-bound,0,1,1,0,0,0,FCFS
P856,18,15,1,CPU-bound,0,1,0,1,0,1,FCFS
