num_processes,mean_burst,std_burst,max_burst,min_burst,arrival_spread,mean_priority,priority_var,pct_io_bound,pct_cpu_bound,best_algorithm
14,11.0,7.1614044911395895,20,1,20,5.071428571428571,6.780612244897959,0.6428571428571429,0.3571428571428571,Round Robin
12,9.666666666666666,4.588633299312068,20,2,20,4.583333333333333,7.9097222222222205,0.5833333333333334,0.41666666666666663,FCFS
8,8.375,5.0974871260259205,19,1,12,3.75,6.4375,0.375,0.625,Round Robin
3,10.0,3.7416573867739413,14,5,5,5.666666666666667,1.5555555555555554,0.0,1.0,Round Robin
18,9.944444444444445,5.661490010218377,20,1,18,6.222222222222222,8.39506172839506,0.4444444444444444,0.5555555555555556,SRTF
16,13.0625,4.561643755270681,20,3,19,5.25,10.1875,0.6875,0.3125,Round Robin
4,10.5,4.716990566028302,15,4,20,6.0,4.5,0.5,0.5,Round Robin
13,12.0,4.523443208612048,19,4,20,4.461538461538462,6.402366863905324,0.5384615384615384,0.46153846153846156,FCFS
11,8.363636363636363,5.740964874126162,18,2,18,6.181818181818182,3.9669421487603316,0.45454545454545453,0.5454545454545454,SRTF
16,11.5625,6.754338883266074,20,1,18,6.1875,8.65234375,0.375,0.625,Priority
6,9.333333333333334,3.5433819375782165,16,4,17,5.666666666666667,9.222222222222223,0.3333333333333333,0.6666666666666667,Priority
15,11.466666666666667,5.264556539306568,19,4,20,4.6,11.439999999999998,0.3333333333333333,0.6666666666666667,SJF
19,10.578947368421053,4.837526439189919,20,4,18,5.2105263157894735,7.008310249307479,0.5263157894736842,0.4736842105263158,FCFS
12,10.416666666666666,6.12995831053433,20,1,19,4.333333333333333,5.388888888888889,0.5,0.5,Round Robin
17,9.764705882352942,5.536291089812914,20,1,20,5.176470588235294,6.968858131487888,0.5882352941176471,0.4117647058823529,Round Robin
13,8.307692307692308,5.648479923287945,20,1,18,5.3076923076923075,6.674556213017752,0.6153846153846154,0.3846153846153846,Round Robin
20,12.3,5.404627646748664,20,1,20,5.85,9.327499999999999,0.6,0.4,Round Robin
8,13.625,4.211220131980754,19,6,18,6.0,8.0,0.5,0.5,Round Robin
18,9.055555555555555,4.9156464729385885,19,2,18,5.277777777777778,5.089506172839506,0.6111111111111112,0.38888888888888884,Round Robin
6,12.166666666666666,6.542595475463508,20,2,13,6.0,9.666666666666666,0.3333333333333333,0.6666666666666667,Priority
18,10.944444444444445,6.493348923853821,20,1,19,4.611111111111111,6.570987654320987,0.5555555555555556,0.4444444444444444,Round Robin
15,12.066666666666666,4.999555535800713,19,1,17,5.133333333333334,4.515555555555555,0.5333333333333333,0.4666666666666667,Round Robin
17,13.294117647058824,3.5771284224731223,20,7,19,4.647058823529412,4.6989619377162635,0.6470588235294118,0.3529411764705882,Round Robin
11,12.090909090909092,4.94431805123169,20,3,14,5.818181818181818,5.421487603305786,0.45454545454545453,0.5454545454545454,Priority
11,10.181818181818182,6.630757283203807,20,1,20,5.818181818181818,9.421487603305785,0.18181818181818182,0.8181818181818181,Priority
17,10.764705882352942,5.319546771546546,18,1,14,4.411764705882353,6.242214532871973,0.5294117647058824,0.47058823529411764,Round Robin
10,7.6,4.004996878900157,15,2,14,4.6,6.44,0.7,0.30000000000000004,Round Robin
12,13.416666666666666,5.75120760265954,20,2,15,5.666666666666667,7.388888888888889,0.6666666666666666,0.33333333333333337,Round Robin
12,9.666666666666666,5.557777333511022,18,1,19,5.083333333333333,7.743055555555556,0.4166666666666667,0.5833333333333333,Priority
4,8.75,3.112474899497183,14,6,17,5.0,3.5,0.5,0.5,Round Robin
16,9.6875,4.699983377630181,17,1,15,4.25,7.5625,0.5,0.5,Round Robin
20,12.7,4.528796749689701,20,5,20,6.2,7.359999999999999,0.5,0.5,Priority
20,10.05,5.877712139940165,20,2,20,5.5,10.25,0.5,0.5,Round Robin
7,15.714285714285714,5.969309261650337,20,2,14,6.714285714285714,8.489795918367346,0.42857142857142855,0.5714285714285714,Priority
18,12.38888888888889,5.954819606269352,20,1,18,4.111111111111111,6.54320987654321,0.5555555555555556,0.4444444444444444,Round Robin
20,9.15,5.816141332533109,20,1,20,5.75,6.2875,0.65,0.35,Round Robin
9,9.666666666666666,5.270462766947299,18,3,18,6.888888888888889,9.209876543209875,0.6666666666666666,0.33333333333333337,Round Robin
17,8.0,5.487954724560283,19,1,20,6.529411764705882,7.660899653979239,0.47058823529411764,0.5294117647058824,SRTF
12,11.25,6.869315832017043,20,2,13,5.083333333333333,6.076388888888889,0.5,0.5,Round Robin
19,8.526315789473685,5.950395131087219,20,1,19,5.421052631578948,7.927977839335179,0.5263157894736842,0.4736842105263158,Round Robin
10,8.9,5.957348403442592,18,2,18,5.5,6.45,0.4,0.6,SRTF
4,13.25,6.179603547154137,19,3,12,6.25,9.6875,0.75,0.25,Round Robin
11,11.272727272727273,5.327303754175858,19,1,13,5.181818181818182,6.694214876033058,0.45454545454545453,0.5454545454545454,Priority
6,10.333333333333334,6.315765107165473,20,1,14,5.333333333333333,5.888888888888889,0.3333333333333333,0.6666666666666667,SRTF
4,9.0,7.245688373094719,20,2,8,5.75,9.1875,0.25,0.75,SRTF
7,9.714285714285714,5.091008480344418,18,4,17,6.428571428571429,7.387755102040816,0.5714285714285714,0.4285714285714286,Round Robin
16,10.625,5.278198082679353,20,2,17,6.1875,9.40234375,0.5,0.5,Round Robin
6,12.833333333333334,3.287180487219337,17,7,18,6.333333333333333,4.555555555555556,0.8333333333333334,0.16666666666666663,Round Robin
15,10.133333333333333,5.607930891950157,19,1,19,5.6,8.639999999999997,0.4666666666666667,0.5333333333333333,Priority
11,9.454545454545455,5.516316893192024,18,1,17,7.090909090909091,6.8099173553719,0.6363636363636364,0.36363636363636365,Round Robin
14,12.357142857142858,3.695695234364723,19,3,19,5.285714285714286,10.918367346938776,0.7857142857142857,0.2142857142857143,Round Robin
4,10.0,5.049752469181039,15,4,11,7.25,13.1875,0.0,1.0,Priority
19,9.842105263157896,4.659604206082392,19,3,20,5.842105263157895,8.975069252077564,0.5263157894736842,0.4736842105263158,Round Robin
20,7.3,5.16817182376902,19,1,20,5.65,7.227499999999999,0.4,0.6,SRTF
19,12.210526315789474,4.34776345853966,19,2,17,4.7894736842105265,7.534626038781163,0.47368421052631576,0.5263157894736843,Round Robin
16,13.625,5.23061898822692,20,1,20,3.5625,4.49609375,0.625,0.375,Round Robin
4,10.0,6.2048368229954285,18,3,11,4.75,6.1875,0.5,0.5,Round Robin
3,5.333333333333333,0.9428090415820634,6,4,10,2.0,0.6666666666666666,1.0,0.0,FCFS
15,11.266666666666667,5.926962872238099,20,2,13,6.333333333333333,10.755555555555558,0.4666666666666667,0.5333333333333333,Priority
4,12.0,6.2048368229954285,20,5,8,6.25,10.6875,0.5,0.5,Round Robin
18,9.722222222222221,5.383158465225447,19,1,19,4.944444444444445,4.385802469135803,0.3888888888888889,0.6111111111111112,SRTF
16,10.125,5.4184292004233106,18,2,19,6.0,8.125,0.5625,0.4375,Round Robin
19,9.368421052631579,5.695894424618393,20,2,18,5.052631578947368,5.418282548476455,0.6842105263157895,0.3157894736842105,Round Robin
19,9.68421052631579,5.74962361769467,19,1,20,6.052631578947368,5.523545706371192,0.5789473684210527,0.42105263157894735,Round Robin
6,12.333333333333334,5.617433182117572,18,1,14,6.0,6.666666666666667,0.3333333333333333,0.6666666666666667,Priority
14,11.285714285714286,5.598833697790122,20,3,18,5.857142857142857,9.408163265306124,0.35714285714285715,0.6428571428571428,Priority
18,11.055555555555555,5.671294406651235,20,2,16,5.444444444444445,10.135802469135804,0.4444444444444444,0.5555555555555556,SRTF
19,6.7894736842105265,5.166480501813906,18,1,20,6.052631578947368,9.52354570637119,0.47368421052631576,0.5263157894736843,Priority
10,11.0,5.059644256269407,20,3,18,6.7,6.81,0.6,0.4,Round Robin
9,9.88888888888889,4.012326685615064,17,3,20,2.3333333333333335,1.7777777777777781,0.3333333333333333,0.6666666666666667,FCFS
19,11.105263157894736,4.03790900606666,19,3,19,5.842105263157895,10.554016620498615,0.6842105263157895,0.3157894736842105,Round Robin
14,12.5,5.704008615501408,19,2,17,5.071428571428571,9.066326530612246,0.21428571428571427,0.7857142857142857,Priority
20,11.55,5.6786882288077765,20,1,19,4.65,7.1275,0.45,0.55,SJF
20,12.1,4.773887304912004,18,1,20,6.0,9.5,0.7,0.30000000000000004,Round Robin
9,9.555555555555555,3.7449554547450483,15,4,18,5.0,3.5555555555555554,0.6666666666666666,0.33333333333333337,Round Robin
14,11.071428571428571,6.041100724138248,20,1,17,5.285714285714286,6.061224489795919,0.5,0.5,Round Robin
20,9.45,6.280724480503822,20,1,20,5.45,4.847500000000001,0.35,0.65,SRTF
7,11.714285714285714,5.229430062206608,20,4,14,5.0,4.571428571428571,0.42857142857142855,0.5714285714285714,Priority
16,11.125,6.233728819895841,20,3,18,5.4375,8.99609375,0.6875,0.3125,Round Robin
19,9.68421052631579,5.468114575272747,20,1,18,5.842105263157895,9.290858725761774,0.5789473684210527,0.42105263157894735,Round Robin
5,8.4,5.276362383309167,15,1,16,5.2,10.96,0.2,0.8,Round Robin
13,12.538461538461538,4.634575486582174,18,4,18,6.230769230769231,7.10059171597633,0.6923076923076923,0.3076923076923077,FCFS
4,13.25,5.2141634036535525,19,5,10,5.5,8.75,0.75,0.25,Round Robin
11,11.545454545454545,4.459181261247535,19,3,16,5.545454545454546,5.702479338842975,0.7272727272727273,0.2727272727272727,Round Robin
17,13.705882352941176,5.153693203249297,20,1,19,6.176470588235294,7.321799307958478,0.29411764705882354,0.7058823529411764,Priority
12,12.5,6.264982043070834,20,3,16,6.25,7.020833333333333,0.16666666666666666,0.8333333333333334,SRTF
5,8.6,5.122499389946279,16,2,17,5.4,14.24,0.4,0.6,Priority
7,9.857142857142858,5.329930887479323,17,2,18,5.571428571428571,8.816326530612246,0.42857142857142855,0.5714285714285714,Priority
10,11.7,3.2264531609803355,16,7,18,4.8,4.16,0.7,0.30000000000000004,Round Robin
17,14.411764705882353,5.064975739206885,20,5,19,6.235294117647059,8.29757785467128,0.47058823529411764,0.5294117647058824,Priority
19,8.421052631578947,6.1070777702569625,19,1,20,4.894736842105263,7.146814404432132,0.3157894736842105,0.6842105263157895,SJF
17,10.705882352941176,5.8988005349278465,19,2,17,6.411764705882353,9.183391003460208,0.35294117647058826,0.6470588235294117,Priority
17,9.470588235294118,6.241395461035782,20,1,19,5.117647058823529,9.280276816608996,0.35294117647058826,0.6470588235294117,Priority
4,11.25,6.2599920127744575,17,2,15,3.5,3.25,0.25,0.75,SJF
3,11.666666666666666,0.9428090415820634,13,11,15,7.666666666666667,4.222222222222222,0.6666666666666666,0.33333333333333337,FCFS
19,11.263157894736842,5.514021412087914,19,3,20,5.578947368421052,7.191135734072023,0.5263157894736842,0.4736842105263158,Round Robin
3,8.666666666666666,2.494438257849294,12,6,1,3.6666666666666665,0.22222222222222224,0.3333333333333333,0.6666666666666667,FCFS
5,7.4,4.454211490264017,14,2,9,6.4,8.24,0.6,0.4,Round Robin
12,9.583333333333334,5.171368828033401,18,1,19,5.416666666666667,7.243055555555556,0.4166666666666667,0.5833333333333333,Priority
12,9.5,5.469613027140647,19,1,18,4.0,6.5,0.25,0.75,SJF
10,9.2,5.344155686354955,20,3,19,4.8,4.5600000000000005,0.6,0.4,Round Robin
20,12.7,5.568662316930341,20,1,20,5.75,10.0875,0.4,0.6,Priority
3,7.333333333333333,2.494438257849294,10,4,16,6.0,6.0,0.6666666666666666,0.33333333333333337,Round Robin
5,8.4,5.083306010855534,16,4,10,5.8,8.959999999999999,0.6,0.4,Priority
9,13.333333333333334,4.594682917363407,20,6,18,4.666666666666667,7.777777777777778,0.6666666666666666,0.33333333333333337,Round Robin
9,8.444444444444445,6.326507042438559,19,1,20,6.666666666666667,5.333333333333333,0.2222222222222222,0.7777777777777778,Priority
5,14.0,4.9396356140913875,19,8,16,6.6,0.6399999999999999,0.2,0.8,Round Robin
6,10.833333333333334,3.4359213546813834,15,4,18,6.333333333333333,7.888888888888888,0.3333333333333333,0.6666666666666667,Priority
18,12.222222222222221,5.4319584718134735,19,1,20,5.055555555555555,8.052469135802468,0.5,0.5,Round Robin
9,6.777777777777778,3.8232556742411674,14,2,20,4.0,6.444444444444445,0.7777777777777778,0.2222222222222222,Round Robin
3,11.0,3.7416573867739413,15,6,4,5.333333333333333,6.888888888888889,0.0,1.0,Priority
5,12.8,5.74108003776293,19,3,12,7.0,6.0,0.2,0.8,Priority
15,11.133333333333333,5.655282682786266,19,3,19,5.066666666666666,6.328888888888889,0.26666666666666666,0.7333333333333334,SRTF
14,12.0,4.20883424647321,20,4,20,6.214285714285714,11.025510204081636,0.5714285714285714,0.4285714285714286,Round Robin
20,9.65,5.294100490168278,20,2,20,5.2,9.459999999999997,0.4,0.6,Priority
18,11.333333333333334,5.744562646538029,20,1,20,5.555555555555555,5.91358024691358,0.5,0.5,Round Robin
6,10.333333333333334,4.955356249106169,17,1,16,8.0,5.0,0.16666666666666666,0.8333333333333334,SRTF
7,11.571428571428571,4.467570220317682,18,2,20,6.571428571428571,3.3877551020408165,0.7142857142857143,0.2857142857142857,Round Robin
9,12.88888888888889,5.566655577722377,19,3,19,4.888888888888889,11.432098765432096,0.4444444444444444,0.5555555555555556,SRTF
8,10.125,4.960783708246107,17,4,19,6.0,7.25,0.25,0.75,Priority
12,9.0,5.787918451395113,19,1,20,5.25,3.5208333333333335,0.25,0.75,SRTF
6,11.166666666666666,5.983774357005413,17,2,16,4.5,2.25,0.5,0.5,Round Robin
12,10.916666666666666,5.964594612284132,19,2,19,5.166666666666667,7.138888888888889,0.5,0.5,Round Robin
19,10.789473684210526,6.469189710656612,20,1,17,5.2631578947368425,9.772853185595569,0.631578947368421,0.368421052631579,Round Robin
20,9.4,4.59782557302906,17,3,16,4.95,6.947499999999998,0.55,0.44999999999999996,Round Robin
16,11.1875,5.399291041423864,19,1,18,5.8125,3.77734375,0.6875,0.3125,Round Robin
15,11.466666666666667,5.9314603785427265,20,1,18,5.2,6.426666666666668,0.4666666666666667,0.5333333333333333,Priority
18,10.555555555555555,6.291283407507585,19,2,19,4.722222222222222,9.311728395061728,0.3333333333333333,0.6666666666666667,SRTF
13,10.692307692307692,4.392031514960061,19,4,18,5.923076923076923,10.224852071005918,0.6153846153846154,0.3846153846153846,Round Robin
15,10.533333333333333,6.312597634008434,20,1,19,5.2,8.026666666666667,0.5333333333333333,0.4666666666666667,Round Robin
12,9.25,4.745612008301283,19,1,17,6.083333333333333,5.909722222222222,0.5833333333333334,0.41666666666666663,Round Robin
15,10.333333333333334,6.548960901462833,20,1,18,7.133333333333334,7.448888888888889,0.3333333333333333,0.6666666666666667,Priority
19,11.631578947368421,6.234121103088857,20,1,18,5.2631578947368425,6.930747922437676,0.42105263157894735,0.5789473684210527,Priority
4,11.5,5.937171043518958,18,3,17,4.0,6.0,0.75,0.25,Round Robin
16,10.75,6.025985396596975,20,3,17,3.875,6.484375,0.5625,0.4375,Round Robin
20,9.5,5.004997502496879,19,1,20,6.0,9.8,0.4,0.6,Priority
10,12.7,4.267317658670374,20,7,20,6.2,6.760000000000001,0.6,0.4,Round Robin
18,11.5,5.530220007679019,20,1,20,5.777777777777778,7.950617283950616,0.5555555555555556,0.4444444444444444,Round Robin
10,9.7,4.94064773081425,16,2,15,4.6,4.24,0.7,0.30000000000000004,Round Robin
18,8.222222222222221,5.421721288335934,20,1,19,4.833333333333333,6.027777777777778,0.5555555555555556,0.4444444444444444,Round Robin
5,8.0,4.774934554525329,15,2,17,3.8,1.7600000000000002,0.4,0.6,FCFS
12,8.5,6.664583007710735,20,1,19,5.333333333333333,10.888888888888888,0.3333333333333333,0.6666666666666667,SRTF
14,10.428571428571429,5.6532454106883945,19,1,18,4.428571428571429,4.673469387755103,0.7142857142857143,0.2857142857142857,Round Robin
4,11.0,2.1213203435596424,14,8,12,5.0,4.5,0.5,0.5,Round Robin
8,8.625,5.31360282670807,19,1,14,3.875,6.609375,0.75,0.25,Round Robin
16,8.9375,5.367363761661771,20,2,20,6.0,4.875,0.4375,0.5625,Priority
4,5.5,4.716990566028302,13,1,19,6.75,11.6875,0.5,0.5,Round Robin
17,12.058823529411764,5.471536919639287,20,2,20,5.882352941176471,6.6920415224913485,0.5294117647058824,0.47058823529411764,Priority
16,11.5,5.1478150704935,19,2,20,6.25,10.8125,0.5,0.5,Round Robin
19,8.210526315789474,5.662238234855087,20,1,20,5.684210526315789,7.795013850415511,0.2631578947368421,0.736842105263158,Priority
11,10.181818181818182,5.874725244146732,20,4,20,4.0,4.181818181818182,0.45454545454545453,0.5454545454545454,SRTF
8,11.0,5.244044240850758,18,2,17,4.0,10.25,0.25,0.75,SRTF
12,8.833333333333334,6.902093080282885,20,1,19,6.0,8.5,0.4166666666666667,0.5833333333333333,SRTF
12,9.833333333333334,6.6687496745808525,20,1,20,4.5,7.75,0.5833333333333334,0.41666666666666663,Round Robin
19,12.368421052631579,4.890490518028351,19,4,17,4.842105263157895,9.0803324099723,0.47368421052631576,0.5263157894736843,FCFS
6,8.5,4.536885862938733,16,2,7,6.333333333333333,5.888888888888888,0.8333333333333334,0.16666666666666663,Round Robin
3,10.666666666666666,4.714045207910316,14,4,2,10.0,0.0,0.6666666666666666,0.33333333333333337,Round Robin
4,6.75,3.491060010942235,11,2,6,5.0,8.5,0.25,0.75,Priority
17,8.647058823529411,5.0286377113323555,19,1,20,6.117647058823529,7.162629757785466,0.35294117647058826,0.6470588235294117,Priority
5,5.2,1.9390719429665317,8,3,14,4.6,2.6399999999999997,0.4,0.6,Round Robin
10,9.1,5.3188344587888805,20,1,15,4.8,10.760000000000002,0.8,0.19999999999999996,Round Robin
18,8.777777777777779,5.553332888711022,17,1,17,6.611111111111111,5.348765432098765,0.3888888888888889,0.6111111111111112,Priority
18,12.5,5.188127472091127,20,3,18,6.166666666666667,6.472222222222223,0.7777777777777778,0.2222222222222222,Round Robin
19,7.947368421052632,6.108438375770171,19,1,19,6.368421052631579,8.337950138504155,0.5263157894736842,0.4736842105263158,Round Robin
19,9.631578947368421,6.498668092817899,20,1,19,5.315789473684211,6.637119113573408,0.42105263157894735,0.5789473684210527,Round Robin
3,9.333333333333334,6.182412330330469,18,4,8,3.0,0.6666666666666666,0.0,1.0,SJF
13,9.538461538461538,4.845543307084192,16,1,19,6.615384615384615,9.928994082840235,0.7692307692307693,0.23076923076923073,Round Robin
4,8.0,4.949747468305833,14,1,6,3.5,2.75,0.5,0.5,Priority
18,9.555555555555555,6.937997006999629,19,1,19,5.888888888888889,9.098765432098766,0.3888888888888889,0.6111111111111112,Priority
3,11.333333333333334,3.39934634239519,16,8,7,8.333333333333334,1.5555555555555556,1.0,0.0,Round Robin
9,11.222222222222221,6.2499382713001035,19,1,18,3.6666666666666665,9.777777777777779,0.4444444444444444,0.5555555555555556,SJF
13,6.615384615384615,4.0674781742776265,15,1,14,5.846153846153846,9.053254437869823,0.6923076923076923,0.3076923076923077,Priority
19,10.105263157894736,6.1464130476075685,19,1,18,4.894736842105263,6.831024930747923,0.2631578947368421,0.736842105263158,SJF
7,9.714285714285714,5.118992247762548,16,3,11,6.428571428571429,3.9591836734693877,0.2857142857142857,0.7142857142857143,SRTF
7,10.857142857142858,4.672979209656036,17,2,17,5.714285714285714,4.4897959183673475,0.42857142857142855,0.5714285714285714,Priority
3,10.0,6.377042156569663,19,5,10,6.0,8.666666666666666,0.6666666666666666,0.33333333333333337,Round Robin
7,8.142857142857142,2.799416848895061,13,6,20,4.428571428571429,3.102040816326531,0.42857142857142855,0.5714285714285714,FCFS
9,10.444444444444445,5.479479113750202,18,2,18,7.0,7.555555555555555,0.4444444444444444,0.5555555555555556,SRTF
20,9.45,5.305421755148218,20,2,19,5.2,5.260000000000001,0.4,0.6,Priority
8,12.375,6.817945071647322,20,3,18,6.5,5.25,0.625,0.375,Round Robin
6,10.666666666666666,6.523461930260309,20,1,11,5.333333333333333,11.222222222222223,0.6666666666666666,0.33333333333333337,Round Robin
